
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 1555520355622 ;MG ;BAMBUI ;LOT PARQUE INDUSTRIA ;RUA ANTONIO DOS SANTOS MOREIRA, N. 204, LT 03 QD 05 ;125.884,66;200.000,00;37.06;Comercial, 235.00 de área total, 235.00 de área privativa, 1375.00 de área do terreno, 4 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555520355622
 8444405909463 ;MG ;BARAO DE COCAIS ;SAO MIGUEL ; RUA JOSE DAMAZIO, N. 131, ;121.225,70;115.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 264.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405909463
 8787715395860 ;MG ;BARBACENA ;IPANEMA ;AVENIDA HELENA AGUIAR DE FIGUEIREDO, N. 770, Apto 303, BL 11 VG 149 ;111.212,08;184.000,00;39.56;Apartamento, 45.24 de área total, 51.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715395860
 8787716391060 ;MG ;BARBACENA ;IPANEMA ;AVENIDA HELENA AGUIAR DE FIGUEIREDO, N. 770, Apto 203, BL 08 ;111.514,59;184.500,50;39.56;Apartamento, 116.50 de área total, 45.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716391060
 1444422651004 ;MG ;BARBACENA ;MANSOES ;RUA JOSE PIRES DOS REIS, N. 30, Apto 1104, LT 24 25 QD 61E VG 20 47 ;361.357,21;567.000,00;36.27;Apartamento, 250.20 de área total, 175.70 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422651004
 1444422002782 ;MG ;BARBACENA ;URIAS BARBOSA DE CASTRO ;RUA JOSE PIRES DOS REIS, N. 30, Apto 1103, QD 61-E LT 24 LT 25 VG 07 VG 08 ;1.210.897,17;1.900.000,00;36.27;Apartamento, 408.45 de área total, 262.30 de área privativa, 0.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), 2 lavabo(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422002782
 1555531074050 ;MG ;BELO HORIZONTE ;SANTO ANTONIO ;AVENIDA PRUDENTE DE MORAIS, N. 621, SL 801 ;451.538,18;870.000,00;48.10;Comercial, 0.00 de área total, 64.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555531074050
 1444402845695 ;MG ;BELO HORIZONTE ;SERRA ;RUA DOUTOR ALIPIO GOULART, N. 76, LT 06 QD 1K ;674.040,57;1.162.000,00;42.00;Casa, 0.00 de área total, 273.00 de área privativa, 400.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 2 sala(s), 2 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402845695
 8787706908310 ;MG ;BELO HORIZONTE ;MONTE AZUL ;RUA PADRE ARGEMIRO MOREIRA, N. 11810, Apto 103, BL 01 LT 08 QD 44 ;105.481,84;178.000,00;40.75;Apartamento, 50.13 de área total, 50.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706908310
 8787714529862 ;MG ;BELO HORIZONTE ;MONTE AZUL ; RUA QUARENTA MIL DUZENTOS E QUARENTA E OITO, N. 701, Apto 201, BL05 ;104.889,24;177.000,00;40.75;Apartamento, 52.53 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714529862
 8787716657000 ;MG ;BELO HORIZONTE ;MONTE AZUL ;RUA 4248, N. 700, Apto 401, BL 04 PAV 04 LT 02 QT 043 ;96.000,33;162.000,00;40.75;Apartamento, 52.51 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716657000
 8555526879150 ;MG ;BELO HORIZONTE ;CALIFORNIA ;RUA VISCONDE DE MAUA, N. 95, Apto 502, BL 02 VG 04 ;118.465,05;196.000,00;39.56;Apartamento, 59.10 de área total, 43.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526879150
 8555535251010 ;MG ;BELO HORIZONTE ;CALIFORNIA ;RUA PLAZA MAYOR, N. 50, Apto 301, BL 36 VG 713 ;125.718,01;208.000,00;39.56;Apartamento, 0.00 de área total, 43.94 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535251010
 8787712246570 ;MG ;BELO HORIZONTE ;TREVO ;RUA CARLOS LACERDA, N. 927, Apto 101,  BL 01 VG 38 ;139.015,11;230.000,00;39.56;Apartamento, 47.95 de área total, 47.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712246570
 10208103 ;MG ;BELO HORIZONTE ;CENTRO ;RUA CURITIBA, N. 786, SL 501 ;476.267,45;780.000,00;38.95;Sala, 0.00 de área total, 308.55 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10208103
 8787717229797 ;MG ;BELO HORIZONTE ;ARAGUAIA ;RUA CAETANO PIRRI, N. 1540, Apto 704, BL C VG 57 LT 01 QD 182 ;145.728,47;238.000,00;38.77;Apartamento, 97.93 de área total, 46.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717229797
 8444419715798 ;MG ;BELO HORIZONTE ;JATOBA (BARREIRO) ;RUA BRUNO FELIPE FERREIRA, N. 170, Apto 108, BL 03 ;102.185,71;165.454,95;38.24;Apartamento, 90.26 de área total, 41.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419715798
 8444408679060 ;MG ;BELO HORIZONTE ;SAO JOAO BATISTA (VENDA NOVA) ;RUA SANTO ANTONIO, N. 800, Apto 203, BL 13 LT 35A QT 91 ;109.933,58;178.000,00;38.24;Apartamento, 49.94 de área total, 49.94 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408679060
 8444400947910 ;MG ;BELO HORIZONTE ;ARAGUAIA ;RUA NASCIMENTO, N. 498, Apto 301, BL 01 ;111.168,79;180.000,00;38.24;Apartamento, 57.00 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400947910
 1444406728308 ;MG ;BELO HORIZONTE ;PARQUE SAO PEDRO (VENDA NOVA) ;RUA ROSA BARBOSA PINTO, N. 59, Apto 604, BL 02 VG 96 ;139.102,55;221.000,00;37.06;Apartamento, 88.09 de área total, 51.21 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406728308
 8444410476839 ;MG ;BELO HORIZONTE ;DIAMANTE (BARREIRO) ;RUA ADELINA MARIA DE OLIVEIRA, N. SN, Apto 201, BL 10 ;135.326,01;215.000,00;37.06;Apartamento, 47.70 de área total, 41.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410476839
 1444404402219 ;MG ;BELO HORIZONTE ;NOSSA SENHORA DO ROSARIO ;RUA GLYCON TERRA PINTO, N. SN, QUARTEIRÃO Nº 7 ;127.772,93;203.000,00;37.06;Terreno, 0.00 de área total, 0.00 de área privativa, 264.27 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404402219
 1555533871250 ;MG ;BELO HORIZONTE ;CASTELO ;AVENIDA MIGUEL PERRELA, N. 975, Apto 502, BL 03 VG 227 ;232.619,72;365.000,00;36.27;Apartamento, 71.12 de área total, 49.26 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555533871250
 8787702591924 ;MG ;BELO HORIZONTE ;CALIFORNIA ;AVENIDA DAS CASTANHOLAS, N. 244, Apto 703, BL 03 PAV 07 VG 217 LT 01A-01B-01C QT ;209.676,40;329.000,00;36.27;Apartamento, 94.44 de área total, 51.21 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702591924
 1787701594565 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ;RUA JORNALISTA PAULO HENEINE, N. 20, Apto 904, BL 02 VG 24 ;152.955,43;240.000,00;36.27;Apartamento, 80.94 de área total, 45.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701594565
 1787702098707 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ;RUA CESAR SALLES BARBOSA, N. 129, Apto 1003, VG 127 ;157.416,63;247.000,00;36.27;Apartamento, 93.49 de área total, 45.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787702098707
 1787702236140 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ;RUA CESAR SALLES BARBOSA, N. 129, Apto 1801, VG 2 LT 01 QD 170 ;175.600,25;275.531,64;36.27;Apartamento, 53.61 de área total, 43.26 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787702236140
 1555526094405 ;MG ;BELO HORIZONTE ;JARDIM VITORIA ;RUA CABO JORGE SOUZA, N. 49, QD.145 LT.03 ;299.537,72;470.000,00;36.27;Casa, 0.00 de área total, 250.00 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555526094405
 1444407483139 ;MG ;BELO HORIZONTE ;BURITIS ;RUA TEREZA MOTA VALADARES, N. 820, Apto 103, BL 02 VG 38 LT 01-09 QD 30 ;241.542,12;379.000,00;36.27;Apartamento, 68.04 de área total, 68.04 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407483139
 1787701962769 ;MG ;BELO HORIZONTE ;FLORAMAR ;RUA ANA DIAS DUARTE, N. 140, Apto 1108, BL 02 VG 169 ;203.940,58;320.000,00;36.27;Apartamento, 95.79 de área total, 50.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701962769
 1444411566558 ;MG ;BELO HORIZONTE ;GOIANIA ;RUA VIRGINIA MARIA DE JESUS, N. 96, Apto 502, LT 15 QT 03A VG 01 VG 02 ;271.495,89;426.000,00;36.27;Apartamento, 282.71 de área total, 102.93 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411566558
 1600000112660 ;MG ;BELO HORIZONTE ;CORACAO EUCARISTICO ;RUA PADRE JOAO CRISOSTOMO, N. 270, QD 93 LT 10A ;1.257.421,11;1.973.000,00;36.27;Casa, 648.71 de área total, 648.71 de área privativa, 500.00 de área do terreno,  5 qto(s), a.serv, WC, 3 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1600000112660
 1555522740108 ;MG ;BELO HORIZONTE ;SANTA MONICA ;RUA DOS BOROROS, N. 105, Apto 804, BL 03 VG 46 LT 04 QT 79 ;228.505,18;358.543,94;36.27;Apartamento, 101.11 de área total, 60.05 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555522740108
 1555532537631 ;MG ;BELO HORIZONTE ;SANTA MONICA ;RUA DOS BOROROS, N. 105, Apto 302, BL 02 VG 159 ;181.172,85;284.275,52;36.27;Apartamento, 91.69 de área total, 53.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555532537631
 1555526046168 ;MG ;BELO HORIZONTE ;VENDA NOVA ;AVENIDA VILARINHO, N. 1731, Apto 202, BL 02 VG 87 LT 04 QT 03A ;235.806,29;370.000,00;36.27;Apartamento, 122.75 de área total, 74.51 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555526046168
 1787700767040 ;MG ;BELO HORIZONTE ;VENDA NOVA ;RUA ROSA ZANDONA, N. 194, Apto 904, BL 03 TR 01 VG 64 ;152.955,43;240.000,00;36.27;Apartamento, 83.42 de área total, 46.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700767040
 1444406580238 ;MG ;BELO HORIZONTE ;PIRATININGA (VENDA NOVA) ;RUA IZAURA, N. 71, Apto 403, ;159.328,58;250.000,00;36.27;Apartamento, 0.00 de área total, 46.27 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406580238
 1787701827411 ;MG ;BELO HORIZONTE ;SALGADO FILHO ;RUA CARMELITA PRATES DA SILVA, N. 424, Apto 1206, BL 01 PV 12 VG 80 ;223.060,01;350.000,00;36.27;Apartamento, 93.69 de área total, 50.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701827411
 1555505760570 ;MG ;BELO HORIZONTE ;JARDIM PIRINEUS ;RUA EUGENIA NASSIF NASSER, N. 169, LT 10A QD 08 ;466.514,07;732.000,00;36.27;Terreno, 0.01 de área total, 0.00 de área privativa, 265.15 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555505760570
 1444404815424 ;MG ;BELO HORIZONTE ;ARAGUAIA ;RUA IBIAPABA, N. 324, ;468.364,90;734.904,11;36.27;Casa, 221.30 de área total, 221.30 de área privativa, 369.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 3 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404815424
 1444408200793 ;MG ;BELO HORIZONTE ;BANDEIRANTES ;AVENIDA HERACLITO MOURAO DE MIRANDA, N. 3303, Apto 501, BLOCO IV 5º PAVIMENTO ;420.000,00;420.000,00;0.00;Apartamento, 61.63 de área total, 61.63 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408200793
