
 Lista de Imóveis da Caixa;;Data de geração:;23/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444405471964 ;AL ;ARAPIRACA ;BOA VISTA ; RUA PROJETADA F, N. 55, ;92.955,05;172.010,35;45.96;Casa, 0.00 de área total, 120.73 de área privativa, 181.20 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405471964
 8444405479957 ;AL ;ARAPIRACA ;BOA VISTA ; RUA PROJETADA E, N. 53,  CS ;75.925,76;140.200,00;45.85;Casa, 99.30 de área total, 99.30 de área privativa, 160.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405479957
 8444403135070 ;AL ;ARAPIRACA ;BOA VISTA ;R PROJETADA B, N. 120, LT 13 QD C ;112.087,95;199.000,00;43.68;Casa, 0.00 de área total, 84.24 de área privativa, 189.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403135070
 8444403971242 ;AL ;ARAPIRACA ;VERDES CAMPOS ;RUA SEBASTIAO FLORENTINO DOS SANTOS, N. 384, LT 17 QD I - ANTIGA RUA PROJETADA D ;99.028,93;175.000,00;43.42;Casa, 0.00 de área total, 76.40 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403971242
 8444404538437 ;AL ;ARAPIRACA ;BOA VISTA ; RUA PROJETADA G, N. 212, LT50 LOTEAMENTO RECANTO DA BOA VISTA ;108.713,51;185.000,00;41.24;Casa, 0.00 de área total, 94.40 de área privativa, 171.78 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404538437
 8444402891997 ;AL ;ARAPIRACA ;BOA VISTA ;RUA EXISTENTE, N. 703, LT 03 QD E ;89.739,50;147.000,00;38.96;Casa, 98.74 de área total, 98.74 de área privativa, 157.50 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402891997
 1444404516206 ;AL ;ARAPIRACA ;NOVA ESPERANCA ; RUA JOSÉ CÍCERO ALÉCIO DA SILVA, N. 208, ;153.911,40;241.500,00;36.27;Casa, 99.40 de área total, 99.40 de área privativa, 160.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404516206
 1444409062467 ;AL ;ARAPIRACA ;SAO LUIZ ;RUA PEDRO VIEIRA SAMPAIO, N. 312, ;283.604,86;445.000,00;36.27;Casa, 146.10 de área total, 146.10 de área privativa, 249.75 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409062467
 8444413073395 ;AL ;ARAPIRACA ;ZELIA BARBOSA ROCHA ;RUA ANTONIO MENEZES NETO, N. 344, Apto 304, BL02 ;77.000,00;77.000,00;0.00;Apartamento, 72.29 de área total, 40.59 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413073395
 8444413232795 ;AL ;ARAPIRACA ;BRASILIA ;RUA SAO JUDAS TADEU, N. 358, ;160.000,00;160.000,00;0.00;Casa, 95.85 de área total, 95.85 de área privativa, 182.36 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413232795
 8555507349060 ;AL ;ARAPIRACA ;BOA VISTA ;RUA ANTÔNIO SATURNINO DE ALMEIDA, N. 61, LT 15, QD E ;179.000,00;179.000,00;0.00;Casa, 0.00 de área total, 88.69 de área privativa, 176.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555507349060
 8555516264683 ;AL ;ARAPIRACA ;VERDES CAMPOS ;RUA PROJETADA, N. 279, LT 40 QD B ;188.515,62;188.515,62;0.00;Casa, 80.75 de área total, 80.75 de área privativa, 169.08 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555516264683
 8555518948709 ;AL ;ARAPIRACA ;MASSARANDUBA ; RUA PROJETADA 04, N. 78, QD-O, LT 09 ;233.000,00;233.000,00;0.00;Casa, 85.56 de área total, 85.56 de área privativa, 148.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518948709
 8555537921276 ;AL ;ARAPIRACA ;BOM SUCESSO ; RUA EM PROJETO B, N. 05, QUADRA. B ;122.000,00;122.000,00;0.00;Casa, 53.98 de área total, 53.98 de área privativa, 126.40 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537921276
 1444419418272 ;AL ;ARAPIRACA ;VERDES CAMPOS ;RUA 13 DE JUNHO, N. 384, QD/D LT/09 ;163.267,29;160.000,00;0.00;Casa, 0.00 de área total, 87.54 de área privativa, 216.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419418272
 1444412805076 ;AL ;ARAPIRACA ;ZELIA BARBOSA ROCHA ;RUA GERALDO VENTURA DE OLIVEIRA, N. 224,  QD M ;187.893,52;180.000,00;0.00;Casa, 109.71 de área total, 109.71 de área privativa, 207.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412805076
 8444435648374 ;AL ;ARAPIRACA ;SENADOR NILO COELHO ;RUA EM PROJETO H, N. SN, Apto 804, BL 05 VG 175 LT 01 QD J ;80.365,47;75.000,00;0.00;Apartamento, 0.00 de área total, 47.67 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435648374
 8444431193593 ;AL ;ARAPIRACA ;BOA VISTA ; RUA MANOEL SATURNINO DE ALMEIDA, N. SN, LT 07 QD B ;162.475,81;56.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 153.30 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431193593
 8555513904398 ;AL ;CORURIPE ;Alto do Cruzeiro ; RUA PROJETADA C, N. SN, AREA 59 ;145.728,47;238.000,00;38.77;Casa, 106.82 de área total, 106.82 de área privativa, 127.50 de área do terreno,  3 qto(s), varanda, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513904398
 8444429995963 ;AL ;GIRAU DO PONCIANO ;ZONA URBANA ;RUA PROJETADA 08, N. 75, LT 14 QD BB ;77.983,66;148.000,00;47.31;Casa, 0.00 de área total, 82.84 de área privativa, 189.87 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429995963
 1444418426913 ;AL ;GIRAU DO PONCIANO ;LOT RES MORADA DO PR ; RODOVIA AL, N. 115, LT 02 QD I ;371.051,28;160.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 600.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418426913
 8444427060835 ;AL ;JARAMATAIA ;POVOADO CAMPO ALEGRE ;RUA PROJETADA, N. 7, . ;52.905,06;105.000,00;49.62;Casa, 0.00 de área total, 73.72 de área privativa, 97.77 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427060835
