
 Lista de Imóveis da Caixa;;Data de geração:;29/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444401631519 ;BA ;ALAGOINHAS ;SILVA JARDIM ;RUA  PROFESSOR GUIOMAR  FLORENCE, N. 720, ;110.114,80;203.000,00;45.76;Casa, 0.00 de área total, 85.05 de área privativa, 102.87 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401631519
 8555512380115 ;BA ;ALAGOINHAS ;MANGALO ;RUA DARCY RIBEIRO, N. 37, LT 20 ;86.063,06;147.000,00;41.46;Casa, 43.19 de área total, 43.19 de área privativa, 153.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512380115
 1444419179413 ;BA ;ALAGOINHAS ;CATU ;RUA CONSELHEIRO JUNQUEIRA, N. S/N, LT 02 ;130.920,05;208.000,00;37.06;Terreno, 0.00 de área total, 0.00 de área privativa, 233.14 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419179413
 1444406192505 ;BA ;ALAGOINHAS ;LOT PORTO FELIZ ; RUA G, N. 189, ;137.000,00;137.000,00;0.00;Casa, 0.00 de área total, 40.05 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406192505
 1555524214748 ;BA ;ALAGOINHAS ;ALAGOINHAS VELHA ;AVENIDA AYRTON SENNA, N. SN, Apto 302, BL 18 ;172.000,00;172.000,00;0.00;Apartamento, 43.12 de área total, 43.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555524214748
 8555536004121 ;BA ;ALAGOINHAS ;ALAGOINHAS ;RUA CONSELHEIRO JUNQUEIRA, N. SN, Apto 304, BL 31 ;140.000,00;140.000,00;0.00;Apartamento, 43.51 de área total, 43.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536004121
 8444431950637 ;BA ;ALAGOINHAS ;CENTRO ;RUA SAO JOSE, N. S/N, CS 581 QD 17 LT 09 ;116.229,76;115.000,00;0.00;Casa, 38.82 de área total, 38.82 de área privativa, 153.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431950637
 1555529342515 ;BA ;ALAGOINHAS ;BARREIRO ;RUA DOS EUCALIPTOS, N. 273, ;189.533,34;177.000,00;0.00;Casa, 66.00 de área total, 66.00 de área privativa, 195.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555529342515
 1444415870065 ;BA ;ALAGOINHAS ;CENTRO ;AVENIDA MARECHAL DEODORO, N. 446, ;1.044.193,23;875.000,00;0.00;Casa, 284.65 de área total, 284.65 de área privativa, 270.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415870065
 1444406873391 ;BA ;BARRA DA ESTIVA ;SAO FELIX ;RUA DUQUE DE CAXIAS, N. SN, ;124.929,71;120.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 400.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406873391
 8444413544738 ;BA ;BARREIRAS ;VILA AMORIM ;RUA PRESIDENTE MEDICI, N. 752, Apto  CAS, QD- XLVI ;109.338,39;201.000,00;45.61;Casa, 0.00 de área total, 65.53 de área privativa, 90.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413544738
 8444413294758 ;BA ;BARREIRAS ;Lot Leopoldina Castr ;AVENIDA INTERNACIONAL, N. 1178, CS 002, QD G, LT 06 ;90.161,30;154.000,00;41.46;Casa, 53.05 de área total, 53.05 de área privativa, 75.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413294758
 8444407943782 ;BA ;BARREIRAS ;LOT MORADA DA LUA ;RUA MONTEIRO LOBATO, N. 777, Apto 001,  QD 7 LT18 ;87.297,61;143.000,00;38.96;Apartamento, 71.42 de área total, 71.42 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407943782
 8444401997759 ;BA ;BARREIRAS ;SAO MIGUEL ;RUA BELMONTE, N. 61, LT 05-B - QD H ;250.526,95;409.154,19;38.77;Casa, 164.00 de área total, 70.60 de área privativa, 180.00 de área do terreno,  1 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401997759
 8444413866018 ;BA ;BARREIRAS ;BARREIRAS ;RUA DAS ACACIAS, N. 719, LT 16-B, QD 17, 2 ETAPA ;145.116,17;237.000,00;38.77;Casa, 68.40 de área total, 68.90 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413866018
 8787702703390 ;BA ;BARREIRAS ;BANDEIRANTES ;RUA CARLOS DRUMOND DE ANDRADE, N. 391, Apto 101, BL B ;150.014,60;245.000,00;38.77;Apartamento, 68.55 de área total, 58.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702703390
 1444401581554 ;BA ;BARREIRAS ;LOT BRAGA E CIA ; RUA CARIBE, N. 182, CS 08 QD H LT 02 A 06 ;132.178,89;210.000,00;37.06;Casa, 82.36 de área total, 82.36 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401581554
 1444415534634 ;BA ;BARREIRAS ;LOT BANDEIRANTE I ;RUA CARLOS DRUMOND DE ANDRADE, N. 391, Apto 001, TORRE A ;138.473,13;220.000,00;37.06;Apartamento, 58.00 de área total, 58.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415534634
 1444400468134 ;BA ;BARREIRAS ;SAO PAULO ;RUA ROBERTO MARINHO, N. 351, LT 18, QD D ;299.537,72;470.000,00;36.27;Casa, 130.75 de área total, 130.75 de área privativa, 360.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400468134
 1555515149220 ;BA ;BARREIRAS ;SERRA DO MIMO ;RUA EURIPEDES RODRIGUES DE MORAES, N. 264, LT 17 - QD 25 ;178.448,00;280.000,00;36.27;Casa, 76.86 de área total, 76.86 de área privativa, 180.00 de área do terreno,  1 qto(s), a.serv, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555515149220
 1555520316961 ;BA ;BARREIRAS ;BARREIRAS I ;RUA PROFESSORA LINDINALVA DOURADO, N. 113, LT 05A QD 24 ;123.031,28;108.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555520316961
 8444402343310 ;BA ;BARREIRAS ;NOVO HORIZONTE ;RUA ATLANTA, N. 19, QD. R, LT 01, CS 03 ;205.142,73;172.000,00;0.00;Casa, 69.26 de área total, 69.26 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402343310
