
 Lista de Imóveis da Caixa;;Data de geração:;30/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 10209013 ;ES ;CACHOEIRO DE ITAPEMIRIM ;WALDIR FURTADO AMORIM ;RUA ALCEBÍADES JOSÉ SOBREIRA, N. 134a180 ;2.809.886,87;5.187.000,00;45.83;Gleba Urbana, 0.00 de área total, 0.00 de área privativa, 20005.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10209013
 10208964 ;ES ;CACHOEIRO DE ITAPEMIRIM ;WALDIR FURTADO AMORIM ;AVENIDA ARISTÓTELES MENICUCCI, N. 76 A 120 ;6.807.791,35;10.682.000,00;36.27;Galpão, 0.00 de área total, 10480.15 de área privativa, 11602.38 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10208964
 1555526040496 ;ES ;CACHOEIRO DE ITAPEMIRIM ;AGOSTINHO SIMONATO ;AVENIDA JONES DOS SANTOS NEVES, N. 1142, Apto 601, BL A3 ;128.687,98;153.010,81;15.90;Apartamento, 84.13 de área total, 50.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555526040496
 1444417617847 ;ES ;CACHOEIRO DE ITAPEMIRIM ;ARARIGUABA ;RUA JOSE PEREIRA BARROS, N. 54, LT 09 QD 07 ;820.000,00;820.000,00;0.00;Casa, 0.00 de área total, 311.84 de área privativa, 456.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417617847
 8787705405641 ;ES ;CARIACICA ;TUCUM ;RUA SAO PAULO APOSTOLO, N. 23, Apto 203, BL 10 ;215.000,00;215.000,00;0.00;Apartamento, 70.80 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705405641
 8787707450598 ;ES ;CARIACICA ;TUCUM ;RUA SAO PAULO APOSTOLO, N. 23, Apto 203, BL 08 ;200.000,00;200.000,00;0.00;Apartamento, 60.26 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707450598
 8444416247181 ;ES ;CARIACICA ;PORTO DE CARIACICA ;RUA ALECRIM, N. 34, QD 40, LT 2 LOT PORTOBELLO ;163.000,00;163.000,00;0.00;Casa, 55.90 de área total, 55.90 de área privativa, 247.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416247181
 1444419505094 ;ES ;ITAPEMIRIM ;PRAIA DE ITAIPAVA ; R DEOZOLINA VIANA DE AGUIAR, N. 181, CS 02 ;172.552,85;285.000,00;39.46;Casa, 122.96 de área total, 107.46 de área privativa, 250.70 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419505094
 8444431711357 ;ES ;JAGUARE ;IRMA TEREZA ALTOE ; RUA ARTHUR DE ALMEIDA SOUZA, N. 136, ;312.467,81;309.000,00;0.00;Casa, 85.43 de área total, 85.43 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431711357
 8444405908513 ;ES ;LINHARES ;PLANALTO ;RUA JOSE CARLOS LANGA, N. SN, CS 2 BL 1 ;240.000,00;240.000,00;0.00;Casa, 61.73 de área total, 61.73 de área privativa, 90.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405908513
 8444406411400 ;ES ;MONTANHA ;VINHÁTICO ; RUA MARECHAL DEODORO, N. 51, LOTE 02B ;84.892,14;145.000,00;41.46;Casa, 62.00 de área total, 62.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406411400
 1444405436419 ;ES ;MUCURICI ;SOSTENES F DA SILVA ; RUA RAILDO FERREIRA DA SILVA, N. 40, ;309.097,44;485.000,00;36.27;Casa, 357.49 de área total, 357.49 de área privativa, 650.00 de área do terreno,  3 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405436419
 8055600005527 ;ES ;SAO MATEUS ;Guriri ;RUA JOSE VIEIRA DOS SANTOS, N. 582, LT 21 QD 30 ;248.552,58;390.000,00;36.27;Casa, 155.80 de área total, 109.80 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8055600005527
 1444419128614 ;ES ;SAO MATEUS ;AYRTON SENNA ;RUA DAS VIOLETAS, N. 27, QD 13 LT 02 ;213.500,29;335.000,00;36.27;Casa, 123.60 de área total, 123.60 de área privativa, 219.61 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419128614
 8444402684185 ;ES ;SAO MATEUS ;GURIRI SUL ;RUA PEDRO ALVES RIBEIRO, N. SN, LOTE 04-A QUADRA 33-MI ;140.000,00;140.000,00;0.00;Casa, 56.12 de área total, 56.12 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402684185
 8444424580269 ;ES ;SAO MATEUS ;AYRTON SENNA ;RUA FLAMBOAIANT, N. 195, LT 14 QD C ;165.842,57;85.500,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424580269
 8444412258138 ;ES ;SERRA ;JARDIM BELA VISTA ;RUA DEZENOVE, N. 39, Apto 105, 02 PAVIMENTOS ;156.137,65;255.000,00;38.77;Apartamento, 0.00 de área total, 98.15 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412258138
 8555538149402 ;ES ;SERRA ;COLINA DE LARANJEIRAS ;RUA DOM PEDRO II, N. 312, Apto 105, BL 01 VAGA 09 ;215.531,18;352.000,00;38.77;Apartamento, 69.00 de área total, 47.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538149402
 8444423948394 ;ES ;SERRA ;NOVO HORIZONTE ;RUA UIRAPURU, N. 1.018, Apto 401J,  QD 90 LTS 01 A 20 ;175.000,00;175.000,00;0.00;Apartamento, 86.98 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423948394
 8787702822217 ;ES ;SERRA ;OURIMAR ;RUA DOMINEU RODY SANTANA, N. 406, Apto 401, BL 02 VG 29 ;178.000,00;178.000,00;0.00;Apartamento, 63.07 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702822217
 8555511209200 ;ES ;SERRA ;CONJUNTO JACARAIPE ;RUA C, N. 406, Apto 202, BL 406 MODULO A ;231.000,00;231.000,00;0.00;Apartamento, 63.46 de área total, 63.46 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511209200
