
 Lista de Imóveis da Caixa;;Data de geração:;30/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787702042831 ;MS ;CAMPO GRANDE ;BAIRRO SEMINARIO ;AVENIDA PREFEITO HERACLITO JOSE DINIZ DE, N. 815, Apto 103, BL 15 ;106.074,43;179.000,00;40.75;Apartamento, 55.78 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702042831
 8444414922523 ;MS ;CAMPO GRANDE ;LOS ANGELES ;RUA FRANCISCO CHAVES, N. 274, CASA 04 LT 14 QD 36 ;94.815,14;160.000,00;40.75;Casa, 0.00 de área total, 62.08 de área privativa, 113.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414922523
 8444420993542 ;MS ;CAMPO GRANDE ;SANTA MONICA ;RUA COLUSA, N. 112, CS 04 ;102.518,87;173.000,00;40.75;Casa, 56.23 de área total, 56.23 de área privativa, 93.75 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420993542
 8444418364045 ;MS ;CAMPO GRANDE ;VILA MORENINHA IV ;RUA MARIA CANDIDA DE REZENDE, N. 607, CS 02 PARTE LT 32 QD 15 ;102.518,87;173.000,00;40.75;Casa, 57.97 de área total, 57.97 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418364045
 8787703298600 ;MS ;CAMPO GRANDE ;MORENINHA ; RUA VILLAS DE PALOMA, N. 52, Apto 414, BL 400 ;107.852,22;182.000,00;40.75;Apartamento, 74.45 de área total, 54.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703298600
 10207813 ;MS ;CAMPO GRANDE ;CAMPO GRANDE ;RODOVIA BR-163 SAIDA 31 KM A DIR 2KM, N. 11, CHACARA SÃO SEBASTIÃO ;1.316.879,50;2.212.000,00;40.47;Outros, 0.00 de área total, 0.00 de área privativa, 21688.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10207813
 8555515099476 ;MS ;CAMPO GRANDE ;JARDIM PARATI ;RUA DA DIVISAO, N. 975, CS 530 ;160.800,00;268.000,00;40.00;Casa, 51.75 de área total, 51.75 de área privativa, 119.68 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555515099476
 8555524123902 ;MS ;CAMPO GRANDE ;PIONEIROS ;AVENIDA SENADOR ANTONIO MENDES CANALE, N. 1159, Apto 108, BL 03 ;106.200,00;177.000,00;40.00;Apartamento, 62.53 de área total, 43.32 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524123902
 8787715860864 ;MS ;CAMPO GRANDE ;CORONEL ANTONINO ; RUA SUNKO YONAMINE, N. 400, Apto 303, BL 07 PAV 03 ;120.808,89;200.000,00;39.60;Apartamento, 94.09 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715860864
 1444419087144 ;MS ;CAMPO GRANDE ;VARANDAS DO CAMPO ;RUA CABREUVA, N. 321, Apto 03, BL 10 ;82.484,62;136.500,00;39.58;Apartamento, 42.91 de área total, 42.91 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419087144
 8787701938246 ;MS ;CAMPO GRANDE ;CAMPO GRANDE ;RUA LUIS COUTINHO, N. 295, Apto 402,  BL 26 ;117.860,63;195.000,00;39.56;Apartamento, 46.14 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701938246
 8787708081871 ;MS ;CAMPO GRANDE ;CORONEL ANTONINO ;AVENIDA RODOVIARIA, N. 1486, Apto 202, BLOCO 5 VAGA 118 ;117.860,63;195.000,00;39.56;Apartamento, 0.00 de área total, 39.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708081871
 8555500527647 ;MS ;CAMPO GRANDE ;JARDIM PARATI ;RUA DA DIVISAO, N. 975, CS 37 TIPO 02 ;135.388,62;224.000,00;39.56;Casa, 41.01 de área total, 41.01 de área privativa, 88.63 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555500527647
 8444418265063 ;MS ;CAMPO GRANDE ;JARDIM NOROESTE ;RUA ATAULFO PAIVA, N. 311, CS 01 QD 170 LT 02 ;132.970,97;220.000,00;39.56;Casa, 51.09 de área total, 51.09 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418265063
 8787704767256 ;MS ;CAMPO GRANDE ;BAIRRO SEMINARIO ;AVENID PREFEITO HERACLITO JOSE DINIZ DE FIGUEIREDO, N. 815, Apto 102, BLOCO 47 ;113.387,97;187.600,00;39.56;Apartamento, 58.81 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704767256
 8787708398050 ;MS ;CAMPO GRANDE ;MONTE CASTELO ;RUA ROGELIO CASAL CAMINHA, N. 584, Apto 304, BL 04 ;135.993,04;225.000,00;39.56;Apartamento, 88.84 de área total, 43.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708398050
 8444413192904 ;MS ;CAMPO GRANDE ;JARDIM COLUMBIA ;RUA PARANAPEBAS, N. 1548, CS 02 LT 12 QD 87 ;136.597,45;226.000,00;39.56;Casa, 75.00 de área total, 66.00 de área privativa, 132.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413192904
 8444428307079 ;MS ;CAMPO GRANDE ;JARDIM COLUMBIA ;RUA URARIOCARA, N. 1855, CASA 01 ;129.344,49;214.000,00;39.56;Casa, 0.00 de área total, 57.81 de área privativa, 108.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428307079
 8444404526056 ;MS ;CAMPO GRANDE ;LOTEAMENTO RANCHO ALEGRE II ;RUA PARATUDO, N. 277, CASA 01 VG. 33 QD. 08 ;126.926,84;210.000,00;39.56;Casa, 127.50 de área total, 63.00 de área privativa, 127.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404526056
 8444410354466 ;MS ;CAMPO GRANDE ;LOTEAMENTO RANCHO ALEGRE II ;RUA FLORA DO PANTANAL, N. 989, CS 02, QD 12 LOT 08 ;117.377,10;194.200,00;39.56;Casa, 80.70 de área total, 59.23 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410354466
 8444406581658 ;MS ;CAMPO GRANDE ;RITA VIEIRA ; RUA EDSON QUINTINO MENDES, N. 247, CS 03 LT 01 QD 95 ;130.553,32;216.000,00;39.56;Casa, 63.63 de área total, 63.63 de área privativa, 126.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406581658
 8444422323862 ;MS ;CAMPO GRANDE ;PIONEIROS ;AVENIDA SENADOR ANTONIO MENDES CANALE, N. 1299, Apto 411, BL 09 VG 385 ;111.816,50;185.000,00;39.56;Apartamento, 61.11 de área total, 40.87 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422323862
 8555527545751 ;MS ;CAMPO GRANDE ;PIONEIROS ;AVENIDA SENADOR ANTONIO MENDES CANALE, N. 1159, Apto 409, BL 09 4º PAV. ;117.860,63;195.000,00;39.56;Apartamento, 65.88 de área total, 46.18 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527545751
