
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444421871884 ;PR ;CAMPINA DA LAGOA ;JD NOVO HORIZONTE IV ; PEDRO ROSA, N. 15, L 01-A  QD12 ;191.194,29;300.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 1378.84 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421871884
 8555524693288 ;PR ;CAMPINA GRANDE DO SUL ;JARDIM PAULISTA ;AVENIDA AUGUSTO STABEN, N. 288, Apto 13, APTO 13 ;132.970,97;220.000,00;39.56;Apartamento, 0.00 de área total, 59.19 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524693288
 1555516025869 ;PR ;CAMPINA GRANDE DO SUL ;CENTRO/SEDE ;RUA VEREADOR RAUL CAPILE, N. 59, LT 03 QD 24 ;223.060,01;350.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 1000.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555516025869
 8555528536861 ;PR ;CAMPINA GRANDE DO SUL ;Jd Paulista ;RUA SAO JOAO BATISTA, N. 827, Apto 06, LT 11, QD 89 ;211.322,25;211.322,25;0.00;Apartamento, 0.00 de área total, 48.82 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555528536861
 8555511063094 ;PR ;CAMPINA GRANDE DO SUL ;GRANJAS CENTENARIO ; RUA LEONILDO STEVAM DA COSTA, N. SN, CASA 1, QUINHAO N.1 DA GRANJA CENTENAR ;209.000,00;209.000,00;0.00;Casa, 46.67 de área total, 46.87 de área privativa, 138.54 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511063094
 8444410436489 ;PR ;CAMPINA GRANDE DO SUL ;BONANCA SITIOS DE RECREIO ;RUA LUIZ DE BORTOLI, N. 623, Apto 01, TÉRREO ;171.000,00;171.000,00;0.00;Apartamento, 39.75 de área total, 39.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410436489
 1444419329148 ;PR ;CAMPINA GRANDE DO SUL ;ARACATUBA ;RUA BENEDITO SIMIONI, N. 419, LT 09 QD E ;658.452,94;630.000,00;0.00;Casa, 0.00 de área total, 126.56 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419329148
 8555539733531 ;PR ;CAMPINA GRANDE DO SUL ;Araçatuba ;R VEREADOR LEONILDO ZANONA, N. 100, Apto 82, ;132.984,61;125.815,78;0.00;Apartamento, 0.00 de área total, 40.81 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539733531
 10219410 ;PR ;CAMPO DO TENENTE ;BURITI ;RUA COQUEIROS, N. 1201, QD 01, LT 18 ;135.955,43;216.000,00;37.06;Terreno, 0.00 de área total, 0.00 de área privativa, 1215.04 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10219410
 10219411 ;PR ;CAMPO DO TENENTE ;BURITI ;RUA COQUEIROS, N. 1201, QD 01, LT 17 ;138.473,13;220.000,00;37.06;Terreno, 0.00 de área total, 0.00 de área privativa, 1254.73 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10219411
 10219412 ;PR ;CAMPO DO TENENTE ;BURITI ;RUA COQUEIROS, N. 1201, QD 01, LT 16 ;122.737,54;195.000,00;37.06;Terreno, 0.00 de área total, 0.00 de área privativa, 1028.01 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10219412
 8787705456220 ;PR ;CAMPO LARGO ;BOM JESUS ;RUA DOS EXPEDICIONARIOS, N. 1145, Apto 3325, BL 33 ;112.217,93;210.000,00;46.57;Apartamento, 0.00 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705456220
 8787710403120 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 916, TIPO03 BL09 VG320 ;109.546,07;205.000,00;46.57;Apartamento, 0.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710403120
 8787704581454 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 305, BL 26 VAGA 1111 ;98.667,12;183.000,00;46.09;Apartamento, 0.00 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704581454
 8787703926466 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 301, PAV 03 BL 05 GARAGEM 151 ;99.955,89;173.000,00;42.23;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703926466
 8787711041508 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 308, PAV 03 BL 26 GARAGEM 1108 ;98.222,55;170.000,00;42.23;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711041508
 8787703565986 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 207, TIPO 01 BL 14 VG 617 ;87.819,45;150.000,00;41.46;Apartamento, 45.90 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703565986
 8787710401306 ;PR ;CAMPO LARGO ;BOM JESUS ;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 644, BL 06 VG 253 ;90.746,77;155.000,00;41.46;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710401306
 8787701930377 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 208, TIPO 46 PAV 02 BL 32 VG 805 ;102.518,87;173.000,00;40.75;Apartamento, 50.03 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701930377
 8787702078860 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 401, PAV 04 BL 26 VG 1107 ;100.741,08;170.000,00;40.75;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702078860
 8787702287702 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 403, BL 24 VAGA 751 ;106.667,03;180.000,00;40.75;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702287702
 8787702327518 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 402, TIPO 07 PAV 04 BL 36 VG 884 ;99.555,89;168.000,00;40.75;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702327518
 8787702406663 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 201, BL 30 VG 1159 ;103.111,46;174.000,00;40.75;Apartamento, 4019.21 de área total, 40.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702406663
 8787702413406 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 206, BL 29 VG 1081 ;100.741,08;170.000,00;40.75;Apartamento, 45.92 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702413406
 8787702435442 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 106, TIPO 25 BLOCO 37 ;101.926,27;172.000,00;40.75;Apartamento, 45.97 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702435442
 8787702551558 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 207, BL 3402 VG 1018 ;106.667,03;180.000,00;40.75;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702551558
 8787702579320 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 204, BL 15 VG 364 ;104.296,65;176.000,00;40.75;Apartamento, 0.00 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702579320
 8787702708732 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 402, PAV 04 BL 16 VG 484 ;100.741,08;170.000,00;40.75;Apartamento, 45.90 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702708732
 8787702719181 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 205, TIPO 19 PAV 02 BL 15 VG 365  LT 02 ;104.889,24;177.000,00;40.75;Apartamento, 52.31 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702719181
 8787702720813 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 402, PAV 4  BLOCO 17 LT 2 ;100.741,08;170.000,00;40.75;Apartamento, 45.92 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702720813
 8787702730649 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 304, PAV 03 BL 25 VG 1220 ;100.741,08;170.000,00;40.75;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702730649
 8787702785303 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 301, BL 34 VG1020 ;101.926,27;172.000,00;40.75;Apartamento, 130.52 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702785303
 8787702915231 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 204, BL 11 VG 88 ;97.778,11;165.000,00;40.75;Apartamento, 46.26 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702915231
 8787703071576 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 203, BL 03 VAGA 306 ;97.185,51;164.000,00;40.75;Apartamento, 45.92 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703071576
 8787703275635 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 402, BL 19 VAGA 458 ;103.704,06;175.000,00;40.75;Apartamento, 52.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703275635
 8787703305208 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 305, BL 16 VG 479 ;103.265,85;174.260,53;40.75;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703305208
 8787703381265 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 205, TIPO 19 BLOCO 12 ;97.185,51;164.000,00;40.75;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703381265
 8787703461366 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 304, BL 10 VG 68 ;97.778,11;165.000,00;40.75;Apartamento, 62.04 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703461366
 8787703465124 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 206, BL 15 VG 367 ;94.815,14;160.000,00;40.75;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703465124
 8787703476606 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 408, BL 17 VG 612 ;101.985,53;172.100,00;40.75;Apartamento, 50.03 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703476606
 8787703621576 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 108, TIPO 28 PAVIMENTO TERREO BL 37 ;107.852,22;182.000,00;40.75;Apartamento, 58.30 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703621576
 8787703774755 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 405, BL 16 VG 487 ;101.926,27;172.000,00;40.75;Apartamento, 46.26 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703774755
 8787703870290 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 101, TERREO BL 21 VG 421 ;104.889,24;177.000,00;40.75;Apartamento, 46.34 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703870290
 8787704182428 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 402, BL31 ;107.852,22;182.000,00;40.75;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704182428
 8787705931009 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 302, TIPO 06 BL 15 VG 370 ;100.741,08;170.000,00;40.75;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705931009
 8787706195268 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 305, BL 13 VAGA 655 ;97.185,51;164.000,00;40.75;Apartamento, 45.96 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706195268
 8787706404924 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 308, BL 27 VG 1142 ;99.555,89;168.000,00;40.75;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706404924
 8787706535107 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 101, BL 12 TIPO 28 VG 542 ;96.592,92;163.000,00;40.75;Apartamento, 98.43 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706535107
 8787706545978 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 108, BL 25 TÉRREO VG 760 ;100.087,38;168.896,88;40.75;Apartamento, 46.30 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706545978
 8787706657300 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 107, TIPO 06 BL 11 VG 83 ;103.704,06;175.000,00;40.75;Apartamento, 52.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706657300
 8787706692334 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 408, TIPO 19 BL 18 VG 474 ;106.667,03;180.000,00;40.75;Apartamento, 46.27 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706692334
 8787710716757 ;PR ;CAMPO LARGO ;JARDIM ITAQUI ;RUA MARIA JOAQUINA VAZ, N. 721, Apto 402, BL 02 VG 228 ;104.889,24;177.000,00;40.75;Apartamento, 45.91 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710716757
 8555536834264 ;PR ;CAMPO LARGO ;BOTIATUVA ;RUA REINALDO GADENS, N. 210, Apto 544, BL 05 ;106.667,03;180.000,00;40.75;Apartamento, 0.00 de área total, 41.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536834264
 8787705023633 ;PR ;CAMPO LARGO ;BOM JESUS ;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 2238, PAV 03 BL 22 VG 674 ;102.518,87;173.000,00;40.75;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705023633
 8787705163931 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1344, TIPO 2 PAV 04 BL 13 VG 507 ;102.925,69;173.686,52;40.75;Apartamento, 46.17 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705163931
 8787705185625 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 732, BL 07, ;104.296,65;176.000,00;40.75;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705185625
 8787705190092 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1732, PAV 03 BL 17 VG 519 ;103.377,65;174.449,20;40.75;Apartamento, 45.82 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705190092
 8787705192680 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. SN, Apto 1616, TIPO 03 BL 16 VG 164 ;106.667,03;180.000,00;40.75;Apartamento, 45.87 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705192680
 8787705241118 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 1022, BL 10 ;100.741,08;170.000,00;40.75;Apartamento, 46.17 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705241118
 8787705266005 ;PR ;CAMPO LARGO ;BOM JESUS ;AVENIDA DOS EXPEDICIONARIOS, N. 1145, Apto 2117, TIPO 03 PAV T BL 21 VG 482 ;100.741,08;170.000,00;40.75;Apartamento, 45.87 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705266005
 8787705268865 ;PR ;CAMPO LARGO ;BOM JESUS ;RODOVIA DOS EXPEDICIONARIOS, N. 1145, Apto 2538, BL 25 VG 899 ;100.741,08;170.000,00;40.75;Apartamento, 46.18 de área total, 40.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705268865
