
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444417445612 ;BA ;BOM JESUS DA LAPA ;MIRANTE DA LAPA ;VIA LOCAL 17, N. 75, LT 05 QD 18 ;410.000,00;410.000,00;0.00;Casa, 156.03 de área total, 156.03 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417445612
 8444423924410 ;BA ;BOM JESUS DA LAPA ;RES SAO FRANCISCO ;RUA VI, N. 114, LT 10 QD A-1 ;190.000,00;190.000,00;0.00;Casa, 0.00 de área total, 72.90 de área privativa, 281.66 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423924410
 8555534658760 ;BA ;CAMACARI ;SUCUPIO ;RUA SUCUPIO, N. SN, Apto 304, BL 04 ;79.845,60;166.000,00;51.91;Apartamento, 0.00 de área total, 39.03 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534658760
 8787702008706 ;BA ;CAMACARI ;LAGOA BRANCA ;RUA LAGOA BRANCA, N. SN, Apto 2, BL 03 ;79.364,61;165.000,00;51.91;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702008706
 8787704784371 ;BA ;CAMACARI ;LAGOA BRANCA ;RUA LAGOA BRANCA, N. SN, Apto 301, BL 20 ;72.158,31;145.000,00;50.24;Apartamento, 90.22 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704784371
 8787711587381 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANTES (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 01, BL 10 ;69.947,22;138.000,00;49.32;Apartamento, 80.61 de área total, 40.53 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711587381
 8444412173256 ;BA ;CAMACARI ;CATU DE ABRANTES (ABRANTES) ;RUA NOVO HORIZONTE, N. SN, Apto 202, BL 02 ;58.452,57;113.300,00;48.41;Apartamento, 43.84 de área total, 43.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412173256
 8787705373456 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANTES (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 001,  BL.22 ;64.379,82;124.000,00;48.09;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705373456
 8787715270072 ;BA ;CAMACARI ;LAGOA BRANCA ;RUA LAGOA BRANCA, N. SN, Apto 4, BL 14 ;83.750,18;160.000,00;47.66;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715270072
 8787715804999 ;BA ;CAMACARI ;LAGOA BRANCA ;RUA DA BELGICA, N. SN, Apto 303, BL 14 ;81.672,09;155.000,00;47.31;Apartamento, 98.06 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715804999
 8787707176798 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 001, BL-08 ;73.241,42;139.000,00;47.31;Apartamento, 0.00 de área total, 40.53 de área privativa, 86.63 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707176798
 8787707152740 ;BA ;CAMACARI ;CATU DE ABRANTES (ABRANTES) ;RUA COLONIA BOA UNIAO, N. S/N, Apto 004, BL 16 ;65.749,83;124.000,00;46.98;Apartamento, 77.13 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707152740
 8787706435501 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANTES (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 03, BL-05 ;88.000,29;165.000,00;46.67;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706435501
 8787705974263 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 404, BL 01 ;69.657,58;130.000,00;46.42;Apartamento, 77.13 de área total, 40.53 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705974263
 8787712149124 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANTES (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 303, BL 19 ;83.399,20;154.000,00;45.85;Apartamento, 0.00 de área total, 40.53 de área privativa, 80.61 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712149124
 8787701097020 ;BA ;CAMACARI ;CATU DE ABRANTES (ABRANTES) ;RUA COLONIA BOA UNIAO, N. S/N, Apto 004, BL 16 LT 09 ;82.857,65;153.000,00;45.85;Apartamento, 0.00 de área total, 39.03 de área privativa, 101.66 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701097020
 8555521533131 ;BA ;CAMACARI ;JARDIM LIMOEIRO ;RUA NOVO HORIZONTE, N. SN, Apto 202, BL 04 VG 028 ;80.082,56;147.000,00;45.53;Apartamento, 0.00 de área total, 43.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521533131
 8787709555222 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANTES (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 001, BL 05 ;79.537,77;146.000,00;45.53;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709555222
 8787706579120 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 101,  BL.14 ;79.537,77;146.000,00;45.53;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706579120
 8787706594839 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 301,   BL.16 ;78.992,99;145.000,00;45.53;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706594839
 8787706991285 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. S/N, Apto 104, BLOCO 6 ;84.440,79;155.000,00;45.53;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706991285
 8787701814504 ;BA ;CAMACARI ;MALICIA (ABRANTES) ;RUA LAGOA BRANCA, N. SN, Apto 301, BL 04 ;82.261,67;151.000,00;45.53;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701814504
 8787700800844 ;BA ;CAMACARI ;COLONIAL BOA UNIÃO ; NUCLE0 COLONIAL BOA UNIÃO, N. SN, Apto 401, BL 03 LTS 08 09 ;95.959,91;175.061,41;45.19;Apartamento, 50.29 de área total, 41.90 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700800844
 8787702491784 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANTES (ABRANTES) ;RUA LAGOA BRANCA, N. 0, Apto 103, 10 ;85.511,40;156.000,00;45.19;Apartamento, 0.00 de área total, 40.53 de área privativa, 77.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702491784
 8787706346029 ;BA ;CAMACARI ;BOA UNIAO (ABRANTES) ;RUA COLONIA BOA UNIAO, N. SN, Apto 101, BL 9 ;85.511,40;156.000,00;45.19;Apartamento, 0.00 de área total, 40.53 de área privativa, 77.13 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706346029
