
 Lista de Imóveis da Caixa;;Data de geração:;23/01/2026;;;;;;;
 8555526805113 ;RS ;ALVORADA ;TERRA NOVA ;AV TERRA NOVA, N. 601, CS 101 ;137.806,28;228.000,00;39.56;Casa, 51.54 de área total, 51.05 de área privativa, 85.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526805113
 8787700643943 ;RS ;ALVORADA ;PASSO DO FEIJO ;RUA ALBION, N. 669, Apto 402, VG 15 ;111.816,50;185.000,00;39.56;Apartamento, 0.00 de área total, 57.89 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700643943
 8787708365080 ;RS ;ALVORADA ;FORMOZA ;RUA OSCAR SCHICK, N. 2350, 26 ST 03 ACESSO 05 ;133.575,38;221.000,00;39.56;Casa, 115.67 de área total, 66.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708365080
 1555533304991 ;RS ;ALVORADA ;STELLA MARIS ;ESTRADA CAMINHO DO MEIO, N. 501, CS 160 QD B ;154.789,05;242.877,10;36.27;Casa, 0.00 de área total, 65.55 de área privativa, 143.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555533304991
 8444433881063 ;RS ;ALVORADA ;UMBU ;RUA EDISON DE OLIVEIRA, N. 518, Apto 304, BL 03 SUB-BL A ;92.997,31;123.000,00;24.40;Apartamento, 43.56 de área total, 42.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433881063
 8444429608382 ;RS ;ALVORADA ;JARDIM ALGARVE ;RUA IRAUNAS, N. 225, Apto 303, ;128.226,99;131.000,00;2.12;Apartamento, 27.50 de área total, 27.50 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429608382
 1444414460122 ;RS ;ALVORADA ;JARDIM ALGARVE ;RUA JOZINO LIOTTI, N. 601, CASA 504 ;220.000,00;220.000,00;0.00;Casa, 51.91 de área total, 51.46 de área privativa, 86.02 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414460122
 8444426083009 ;RS ;ALVORADA ;JARDIM ALGARVE ;RUA 146, N. 119, Apto 401, LT 44 QD E-22 ;123.000,00;123.000,00;0.00;Apartamento, 33.68 de área total, 29.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426083009
 1555532567310 ;RS ;ALVORADA ;TERRA NOVA ;ACESSO TERRA NOVA, N. 501, CASA 130 TIPO C ACESSO VIA RUA 02 ;270.000,00;260.900,00;0.00;Casa, 67.17 de área total, 65.55 de área privativa, 100.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555532567310
 8444432054716 ;RS ;ALVORADA ;JARDIM ALGARVE ;RUA  152, N. 202, Apto 204, ;160.000,00;150.000,00;0.00;Apartamento, 36.36 de área total, 30.56 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432054716
 1444419486081 ;RS ;ARROIO DO MEIO ;DOM PEDRO II ; RUA ESPERANCA, N. 540, ;416.015,51;390.000,00;0.00;Casa, 97.46 de área total, 97.46 de área privativa, 473.76 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419486081
 1444421255750 ;RS ;ARROIO DO MEIO ;BAIRRO MEDIANEIRA ; R MARAU, N. 1530, LT 2, QD 17 ;272.639,19;240.000,00;0.00;Casa, 68.35 de área total, 38.35 de área privativa, 370.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421255750
 10176581 ;RS ;BAGE ;CENTRO ;RUA FABRICIO PILAR, N. 486, QD 01, LT 07 ;42.884,41;135.000,00;68.24;Casa, 0.00 de área total, 48.00 de área privativa, 300.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10176581
 10143308 ;RS ;BAGE ;INDUSTRIAL I ;RUA JOSE LUIZ MACHADO, N. S/N, QD 64 PARTE DOS LTS 11 E 12 ;33.965,09;68.000,00;50.06;Casa, 0.00 de área total, 54.00 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10143308
 10163893 ;RS ;BAGE ;CASTRO ALVES ;RUA PROFESSORA ANGELICA JARDIM, N. 46, USO MISTO, LT 27, QD 28 ;426.673,45;790.000,00;46.00;Galpão, 0.00 de área total, 327.56 de área privativa, 500.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10163893
 8787705457390 ;RS ;BAGE ;GETULIO VARGAS ;AVENIDA SANTA TECLA, N. 1475, Apto 103, TORRE L TÉRREO VG 92 ;94.815,14;160.000,00;40.75;Apartamento, 64.18 de área total, 45.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705457390
 8444420905260 ;RS ;BAGE ;SAO JUDAS ; AVENIDA SÃO JUDAS TADEU, N. 595, Apto 424, BL B 03 PAV 04 ;68.797,93;115.000,00;40.18;Apartamento, 42.51 de área total, 39.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420905260
 8444411480821 ;RS ;BENTO GONCALVES ;APARECIDA ;RUA GIACOMO BACCIN, N. 1327, Apto 402, BL O PAV 04 ;126.342,72;215.000,00;41.24;Apartamento, 0.00 de área total, 46.26 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411480821
 1444415182959 ;RS ;BENTO GONCALVES ;OURO VERDE ;RUA ANGELO MARCON, N. 1443, Apto 206, BOX 11 ;182.271,89;286.000,00;36.27;Apartamento, 86.61 de área total, 47.76 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415182959
 10280461 ;RS ;BENTO GONCALVES ;UNIVERSITARIO ;RUA CAETANO DA ROLT, N. 665, QD I, LTS 110 A 114 ;4.395.000,00;4.395.000,00;0.00;Galpão, 0.00 de área total, 1965.37 de área privativa, 2139.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10280461
 10280997 ;RS ;BENTO GONCALVES ;UNIVERSITARIO ;RUA CAETANO DA ROLT, N. 515, QD I, LTS 120 A 122 ;1.788.000,00;1.788.000,00;0.00;Galpão, 0.00 de área total, 899.75 de área privativa, 1333.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10280997
 1444402773430 ;RS ;BENTO GONCALVES ;CENTRO ;RUA CAVALHEIRO HORACIO MONACO, N. 37, Apto 222, BL 1 ;369.000,00;369.000,00;0.00;Apartamento, 126.08 de área total, 67.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402773430
 8787707440991 ;RS ;BENTO GONCALVES ;EUCALIPTOS ;RUA ARI DA SILVA, N. 32, Apto 606, BOX 38 ;205.000,00;205.000,00;0.00;Apartamento, 72.19 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707440991
 8444434289184 ;RS ;BENTO GONCALVES ;SAO ROQUE ;RUA JOAO CAMERIN, N. 519, Apto 403, BL 02 ;101.959,71;101.000,00;0.00;Apartamento, 22.40 de área total, 18.13 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434289184
 8444420340905 ;RS ;BOM RETIRO DO SUL ;SAO FRANCISCO ;R SILVIO FRONTINO MALLMANN, N. 56, QUADRA Q LOTE 9 ;133.000,00;133.000,00;0.00;Casa, 0.00 de área total, 48.05 de área privativa, 441.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420340905
 8444405056320 ;RS ;CACAPAVA DO SUL ;CENTRO ; RUA MOZART RODRIGUES BRITES, N. 167, LT 14 SETOR 11 QD 138 ;75.000,00;75.000,00;0.00;Casa, 37.80 de área total, 37.80 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405056320
 10238939 ;RS ;CACHOEIRA DO SUL ;SOARES ;RUA DUQUE DE CAXIAS, N. 1373, CASA ;1.083.434,31;1.700.000,00;36.27;Casa, 0.00 de área total, 300.80 de área privativa, 2299.09 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10238939
 1555515576772 ;RS ;CACHOEIRA DO SUL ;Vila Drews ;RUA GABRIEL ALMEIDA, N. 252, LT 86 ;239.630,18;376.000,00;36.27;Casa, 158.75 de área total, 81.75 de área privativa, 550.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555515576772
 10279394 ;RS ;CACHOEIRA DO SUL ;SOARES ;RUA SOEIRO DE ALMEIDA, N. 222, CASA ;2.100.000,00;2.100.000,00;0.00;Casa, 0.00 de área total, 304.77 de área privativa, 774.40 de área do terreno,  3 qto(s), varanda, a.serv, WC, 2 sala(s), 1 lavabo(s), DCE, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10279394
 1555537626004 ;RS ;CACHOEIRINHA ;VILA VISTA ALEGRE ;RUA TIARAJU (ANT TRAVESSA 13), N. 203, QD 92, LT 23 ;394.121,90;750.000,00;47.46;Casa, 0.00 de área total, 403.92 de área privativa, 390.00 de área do terreno,  5 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555537626004
 8555534692039 ;RS ;CACHOEIRINHA ;VILA CACHOEIRINHA ;RUA DONA OTILIA, N. 225, Apto 213, LT 02, QD 01, BL 2 ;117.860,63;200.000,00;41.07;Apartamento, 55.54 de área total, 50.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534692039
 8444433666529 ;RS ;CACHOEIRINHA ;VILA REGINA ;AVENIDA GENERAL FLORES DA CUNHA, N. 1104, Apto 204, ;120.882,70;200.000,00;39.56;Apartamento, 64.34 de área total, 60.15 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433666529
 1444423394196 ;RS ;CACHOEIRINHA ;VILA CACHOEIRINHA ;RUA PAPA JOAO XXIII, N. 673, Apto 303, BL10, LT 184 E 185 QD 05 ;109.933,58;178.000,00;38.24;Apartamento, 68.82 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423394196
 8444414135181 ;RS ;CACHOEIRINHA ;VILA CACHOEIRINHA ;RUA PAPA JOAO XXIII, N. 603, Apto 406, BL E ;98.816,70;160.000,00;38.24;Apartamento, 60.32 de área total, 54.58 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414135181
 8444418647985 ;RS ;CACHOEIRINHA ;PARQUE DA MATRIZ ;RUA BONSUCESSO, N. 425, CS 01 LT 32 QD B15 ;135.955,43;216.000,00;37.06;Casa, 55.93 de área total, 55.93 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418647985
 1444407896565 ;RS ;CACHOEIRINHA ;PARQUE DA MATRIZ ;RUA CONCORDIA, N. 1591, LT 29 QD A-5 ;337.776,58;530.000,00;36.27;Casa, 137.50 de área total, 92.00 de área privativa, 229.49 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407896565
 1444406727956 ;RS ;CACHOEIRINHA ;DISTRITO INDUSTRIAL ;RUA MAGISTERIO, N. 801, CS 584 ;428.000,00;428.000,00;0.00;Casa, 0.00 de área total, 79.91 de área privativa, 122.78 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406727956
 8555503434160 ;RS ;CACHOEIRINHA ;PARQUE MARECHAL RONDON ;RUA DOMINGOS SIGNORE, N. 26, LT 13 ;160.000,00;160.000,00;0.00;Casa, 41.60 de área total, 41.60 de área privativa, 177.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555503434160
 8555529413216 ;RS ;CACHOEIRINHA ;VILA CACHOEIRINHA ;RUA PAPA JOAO XXIII, N. 673, Apto 101, BL 11 ;143.000,00;143.000,00;0.00;Apartamento, 68.82 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555529413216
 1444415657060 ;RS ;CACHOEIRINHA ;VILA CACHOEIRINHA ;RUA PAPA JOAO XXIII, N. 673, Apto 301, BL 04 ;150.185,28;145.000,00;0.00;Apartamento, 68.82 de área total, 39.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415657060
 8787705679245 ;RS ;CACHOEIRINHA ;JARDIM BETANIA ;AVENIDA DA FEDERACAO, N. 705, Apto 331, BL H ;160.000,00;145.650,00;0.00;Apartamento, 47.62 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705679245
 8787706835925 ;RS ;CACHOEIRINHA ;JARDIM BETANIA ;AVENIDA FEDERACAO, N. 705, Apto 341, BLK QDK LT23 LOT JD DOS ESTADOS ETAPA ;160.000,00;145.650,00;0.00;Apartamento, 47.62 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706835925
 8444401701302 ;RS ;CACHOEIRINHA ;PARQUE GRANJA ESPERANCA ;RUA DONA PALMIRA, N. 400, CS 02 ;190.000,00;140.000,00;0.00;Casa, 52.00 de área total, 52.00 de área privativa, 78.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401701302
