
 Lista de Imóveis da Caixa;;Data de geração:;29/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444425865127 ;RO ;CACOAL ;PARQUE DOS LAGOS ;RUA MOREIAS, N. 97, QD 10 ;40.431,38;69.600,00;41.91;Terreno, 0.00 de área total, 0.00 de área privativa, 317.40 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425865127
 10282352 ;RO ;CACOAL ;FLORESTA ;AVENIDA PAULO MACHADO, N. s/n, QD 44, LT 07 ;807.000,00;807.000,00;0.00;Casa, 0.00 de área total, 214.83 de área privativa, 537.53 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10282352
 1444404718828 ;RO ;CANDEIAS DO JAMARI ;BAIRRO DAS FLORES ; RUA PRESIDENTE MEDICE, N. 530, LT 330L QD 15  SETOR 5 ;91.570,92;150.000,00;38.96;Casa, 110.65 de área total, 110.65 de área privativa, 218.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404718828
 8444402273193 ;RO ;GUAJARA-MIRIM ;Setor II ; ALAMEDA SÃO JOSÉ, N. 0, LT 19, QD 161, ST 2 ;61.909,17;120.000,00;48.41;Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402273193
 8444423500016 ;RO ;GUAJARA-MIRIM ;CENTRO ;TV FRANCISCO PINHEIRO, N. SN, LT 27 QD 94 ST 04 ;52.102,60;90.000,00;42.11;Terreno, 0.00 de área total, 0.00 de área privativa, 225.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423500016
 1444412606120 ;RO ;GUAJARA-MIRIM ;LOT SAM BENNESBY ;RUA V3, N. 10, LT 11 QD 08B1 ;191.385,48;308.000,00;37.87;Casa, 210.56 de área total, 38.42 de área privativa, 315.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412606120
 8444428460462 ;RO ;JARU ;RESID SAVANA PARK ;RUA  LOCAL 04, N. SN, LOTE 32-A QUADRA 20 ;177.000,00;177.000,00;0.00;Terreno, 65.99 de área total, 0.00 de área privativa, 150.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428460462
 10206958 ;RO ;JI-PARANA ;CENTRO ;RUA TENENTE BRASIL, N. SN, LT 1, ST 02, QD 04, LT 15 ;574.497,61;965.000,00;40.47;Terreno, 0.00 de área total, 0.00 de área privativa, 843.60 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10206958
 10206961 ;RO ;JI-PARANA ;CENTRO ;RUA TENENTE BRASIL, N. SN, STR 02 01, QD 09,LT 15 ;472.695,44;794.000,00;40.47;Terreno, 0.00 de área total, 0.00 de área privativa, 585.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10206961
 8444429794518 ;RO ;JI-PARANA ;JK ;RUA PAVAO, N. 2578, LT 01 H3B QD 100 ST 07-01-K ;127.531,25;211.000,00;39.56;Casa, 67.78 de área total, 67.78 de área privativa, 158.52 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429794518
 10202885 ;RO ;OURO PRETO DO OESTE ;CENTRO ;RUA JOÃO WESLEY (ANTIGA MARGINAL IGARAPÉ), N. 00, ST 01, QD 31, LT 375 ;343.401,04;608.000,00;43.52;Terreno, 0.00 de área total, 0.00 de área privativa, 7273.85 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10202885
 10012278 ;RO ;PORTO VELHO ;CIDADE JARDIM ;RUA SEBASTIÃO HAFFNER, N. 650, QD 10, LOTE 650, SETOR 51 ;546.868,73;1.809.364,27;69.78;Terreno, 0.00 de área total, 0.00 de área privativa, 5650.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10012278
 10012279 ;RO ;PORTO VELHO ;CIDADE JARDIM ;RUA HORTELA, N. S/N, QD 10, SETOR 51, LT 829 ;291.665,05;579.000,00;49.63;Outros, 0.00 de área total, 0.00 de área privativa, 6017.25 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10012279
 8444418306070 ;RO ;PORTO VELHO ;CONCEICAO ;RUA RIO GRANDE DO SUL, N. SN, LOTE 0076, QUADRA 112, SETOR 028 ;181.236,25;320.000,00;43.37;Casa, 167.15 de área total, 167.15 de área privativa, 272.83 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418306070
 1444418713378 ;RO ;PORTO VELHO ;AEROCLUBE ;RUA BARLAVENTO, N. 229, QD 33 ;158.882,45;277.000,00;42.65;Casa, 0.00 de área total, 60.87 de área privativa, 60.87 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418713378
 1444415065588 ;RO ;PORTO VELHO ;PLANALTO ;RUA ERNANDES INDIO, N. 6531, CASA 51 ;249.000,00;415.000,00;40.00;Casa, 102.53 de área total, 67.53 de área privativa, 198.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415065588
 1444417460662 ;RO ;PORTO VELHO ;LAGOINHA ;RUA BENEDITO INOCENCIO, N. 6063, LT 11 QD W ;370.023,18;606.000,00;38.95;Casa, 0.00 de área total, 268.03 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417460662
 8444401586970 ;RO ;PORTO VELHO ;PEDRINHAS ;RUA LEONARDO DA VINCI, N. 208, Apto 202, 1° PAV. ;141.620,24;225.000,00;37.06;Apartamento, 73.63 de área total, 63.93 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401586970
 1444403086267 ;RO ;PORTO VELHO ;AGENOR DE CARVALHO ;RUA RAIMUNDO MERCES, N. 4960, LT 0360 QD97 SETOR 12 ;493.918,58;775.000,00;36.27;Casa, 364.61 de área total, 364.61 de área privativa, 450.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 2 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403086267
 1444418039030 ;RO ;PORTO VELHO ;CENTRO ;RUA PRUDENTE DE MORAES, N. 2566, LT 0762 QD 036 SETOR 003 ;402.272,79;631.200,00;36.27;Casa, 157.21 de área total, 157.21 de área privativa, 157.21 de área do terreno, WC, 3 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418039030
 1787701102000 ;RO ;PORTO VELHO ;PLANALTO ;RUA ERNANDES INDIO, N. 7321, CASA 266 QD11 ;180.326,57;232.000,00;22.28;Casa, 54.69 de área total, 51.02 de área privativa, 144.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701102000
 1444415993043 ;RO ;PORTO VELHO ;FLODOALDO PONTES PINTO ;RUA RUTILIO, N. 4822, QD 22 LT 141 ;272.000,00;272.000,00;0.00;Casa, 96.32 de área total, 41.76 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415993043
 1555539033639 ;RO ;PORTO VELHO ;LIBERDADE ;RUA JOSE RIBAMAR DE MIRANDA, N. 2915, LOTE 0324 QD 22 SETOR 09 ;235.440,34;235.000,00;0.00;Casa, 72.40 de área total, 72.40 de área privativa, 360.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555539033639
