
 Lista de Imóveis da Caixa;;Data de geração:;23/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444402845695 ;MG ;BELO HORIZONTE ;SERRA ;RUA DOUTOR ALIPIO GOULART, N. 76, LT 06 QD 1K ;691.778,48;1.162.000,00;40.47;Casa, 0.00 de área total, 273.00 de área privativa, 400.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 2 sala(s), 2 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402845695
 1555526046168 ;MG ;BELO HORIZONTE ;VENDA NOVA ;AVENIDA VILARINHO, N. 1731, Apto 202, BL 02 VG 87 LT 04 QT 03A ;222.000,00;370.000,00;40.00;Apartamento, 122.75 de área total, 74.51 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555526046168
 8444423783492 ;MG ;BELO HORIZONTE ;SANTA AMELIA ;RUA COMENDADOR TEIXEIRA DA COSTA, N. 342, Apto 404, BL 18 ;134.179,80;222.000,00;39.56;Apartamento, 0.00 de área total, 42.98 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423783492
 8555537594623 ;MG ;BELO HORIZONTE ;ITATIAIA ;AVENIDA PROFESSOR CLOVIS SALGADO, N. 747, Apto 404, BL 11 VG 74 ;142.037,17;235.000,00;39.56;Apartamento, 60.57 de área total, 43.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537594623
 8787700888539 ;MG ;BELO HORIZONTE ;ITATIAIA ;AVENIDA PROFESSOR CLOVIS SALGADO, N. 747, Apto 302, BL 13 ;126.926,84;210.000,00;39.56;Apartamento, 59.41 de área total, 43.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700888539
 8787702818295 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ;RUA DAS CHACARAS, N. 400, Apto 303, BL D VG 114 ;122.091,53;202.000,00;39.56;Apartamento, 108.10 de área total, 47.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702818295
 8787703817470 ;MG ;BELO HORIZONTE ;TREVO ;RUA JOSE SIMPLICIO MOREIRA, N. 990, Apto 101, BL 01 ;114.838,57;190.000,00;39.56;Apartamento, 54.33 de área total, 43.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703817470
 8787705922557 ;MG ;BELO HORIZONTE ;TREVO ;RUA CARLOS LACERDA, N. 941, Apto 403, BL 18 ;123.904,77;205.000,00;39.56;Apartamento, 0.00 de área total, 42.10 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705922557
 8787706981999 ;MG ;BELO HORIZONTE ;MILIONARIOS (BARREIRO) ;RUA CAETANO PIRRI, N. 1541, Apto 1005, BL A VG 76 ;135.993,04;225.000,00;39.56;Apartamento, 96.01 de área total, 47.02 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706981999
 8787712273780 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ;RUA JORNALISTA PAULO HENEINE, N. 20, Apto 1505, BL 01 ;132.970,97;220.000,00;39.56;Apartamento, 80.94 de área total, 45.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712273780
 1444407688881 ;MG ;BELO HORIZONTE ;VILA CLORIS ;RUA ALBATROZ, N. 431, CS 116 BL 05 ;94.623,28;155.000,00;38.96;Casa, 58.18 de área total, 40.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407688881
 8444421664070 ;MG ;BELO HORIZONTE ;SOLAR DO BARREIRO (BARREIRO) ;AVENIDA WARLEY APARECIDO MARTINS, N. 566, CS 228 UN 57 LT 14-A QD 156-C ;94.623,28;155.000,00;38.96;Casa, 41.34 de área total, 39.89 de área privativa, 164.38 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421664070
 8787716696197 ;MG ;BELO HORIZONTE ;MILIONARIOS (BARREIRO) ;RUA CAETANO PIRRI, N. 1540, Apto 803, 8°PAV BL A VG 01 ;146.953,08;240.000,00;38.77;Apartamento, 0.00 de área total, 46.96 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716696197
 1444401911457 ;MG ;BELO HORIZONTE ;SANTO ANDRE ;RUA EUCLIDES ANDRADE, N. 49-A, Apto 207, BL C QD 51 ;111.168,79;180.000,00;38.24;Apartamento, 76.13 de área total, 51.71 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401911457
 8444403827940 ;MG ;BELO HORIZONTE ;SAO CRISTOVAO ;AVENIDA PRESIDENTE ANTONIO CARLOS, N. 1143, Apto 402, BL 06 ;98.199,10;159.000,00;38.24;Apartamento, 0.00 de área total, 42.62 de área privativa, 0.00 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403827940
