
 Lista de Imóveis da Caixa;;Data de geração:;30/01/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444402247834 ;MT ;ARENAPOLIS ;Vila Nova ;RUA PRESIDENTE VARGAS, N. SN, LT 13, QD 96 ;231.153,89;272.000,00;15.02;Casa, 0.00 de área total, 164.17 de área privativa, 364.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402247834
 1444417078210 ;MT ;BARRA DO BUGRES ;JARDIM ORIENTE ;RUA PROJETADA, N. SN, LT 1-AX2-38 ;169.698,32;54.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 353.14 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417078210
 8444421853272 ;MT ;BARRA DO GARCAS ;JARDIM NOVA BARRA DO GARCAS ;RUA DOM PEDRO I, N. 1171, LT 21 QD 30 ;118.211,88;163.890,00;27.88;Casa, 54.00 de área total, 54.00 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421853272
 8444422556891 ;MT ;BARRA DO GARCAS ;JARDIM PARAISO ; RUA DAS PALMAS, N. 12-A, 12-A  QD 19 ;183.000,00;183.000,00;0.00;Casa, 63.50 de área total, 63.50 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422556891
 1444409299599 ;MT ;BARRA DO GARCAS ;ANCHIETA ;RUA NOVE, N. SN, LT 7A QD 24 ;242.900,00;242.900,00;0.00;Casa, 92.60 de área total, 92.60 de área privativa, 245.55 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444409299599
 8087008008042 ;MT ;CACERES ;VILA MARIANA ;RUA CONGO, N. 17, LT 17, QD 02 ;260.000,00;260.000,00;0.00;Casa, 72.00 de área total, 76.00 de área privativa, 257.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8087008008042
 8787702910841 ;MT ;CACERES ;SANTOS DUMONT ;RUA 09 LOTE, N. 12, QD 05 ;175.000,00;175.000,00;0.00;Casa, 45.40 de área total, 45.40 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702910841
 8087008007771 ;MT ;CACERES ;VILA IRENE ;RUA PROJETADA, N. SN, ;160.000,00;160.000,00;0.00;Casa, 0.00 de área total, 55.12 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8087008007771
 1444412978949 ;MT ;CAMPO NOVO DO PARECIS ;OLENKA ;TRAVESSA B, N. S/Nº,  LT 11 - QD 60-A ;160.603,20;252.000,00;36.27;Casa, 0.00 de área total, 50.00 de área privativa, 207.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412978949
 1444416931025 ;MT ;CAMPOS DE JULIO ;LT JD DAS PALMEIRAS ;RUA J, N. SN, LT01B QD19 ;202.665,95;318.000,00;36.27;Casa, 69.82 de área total, 69.82 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416931025
 8555506830236 ;MT ;CUIABA ;RESIDENCIAL COXIPO ;RUA SEIS, N. SN, LT 27 QD 15 ;201.955,72;378.000,00;46.58;Casa, 0.00 de área total, 168.13 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 3 sala(s), DCE, sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555506830236
 8555523216214 ;MT ;CUIABA ;PARQUE RESIDENCIAL DAS NACOES INDIGENAS ;RUA SEIS, N. 154, Apto 02, TORRE 04 ;132.257,77;240.000,00;44.90;Apartamento, 0.00 de área total, 65.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555523216214
 10170799 ;MT ;CUIABA ;PASCOAL RAMOS ;RUA 16 -ÁREA REMANESCENT AR1, QD 01,AREA A ;499.221,07;900.000,00;44.54;Terreno, 0.00 de área total, 0.00 de área privativa, 3298.50 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10170799
 1444417585996 ;MT ;CUIABA ;SANTA CRUZ ;RUA TRINTA E SETE, N. SN, SB 02 QD 100 ;185.697,45;333.000,00;44.24;Casa, 0.00 de área total, 90.36 de área privativa, 70.30 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417585996
 8555538331421 ;MT ;CUIABA ;PEDRA 90 ;RUA BELLA PIETRA, N. 265, LOTE 54 ;138.763,50;245.000,00;43.37;Casa, 0.00 de área total, 66.55 de área privativa, 190.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538331421
 8787708135190 ;MT ;CUIABA ;PASCOAL RAMOS ; AVENIDA NEWTON RABELLO DE CASTRO, N. 56, CS 49 ;125.748,23;219.000,00;42.59;Casa, 150.24 de área total, 51.27 de área privativa, 129.93 de área do terreno,  2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708135190
 8444423939042 ;MT ;CUIABA ;SANTA TEREZINHA (2A ETAPA) ;RUA SEIS, N. SN, CS 37 QD E04 SETOR E ;123.838,56;215.000,00;42.41;Casa, 0.00 de área total, 51.98 de área privativa, 200.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423939042
 8444424074584 ;MT ;CUIABA ;SANTA LAURA ; RUA 06, N. SN, QD 08, LT 30 ;102.267,00;177.000,00;42.23;Casa, 70.10 de área total, 70.10 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424074584
 8444400606330 ;MT ;CUIABA ;NOVA ESPERANCA ; RUA FRANCISCO BORGES DE OLIVEIRA, N. 195, LT 55 ;108.431,77;184.000,00;41.07;Casa, 60.90 de área total, 60.90 de área privativa, 277.49 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400606330
 1787701404359 ;MT ;CUIABA ;PARQUE OHARA ;AVENIDA FERNANDO CORREA DA COSTA, N. 5635, Apto 602, TORRE B ;163.885,37;278.000,00;41.05;Apartamento, 41.99 de área total, 41.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701404359
 8787700529920 ;MT ;CUIABA ;COOPHEMA ;AVENIDA ITAPARICA, N. SN, Apto 203, BL 29 VG 501 ;106.667,03;180.000,00;40.75;Apartamento, 58.43 de área total, 39.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700529920
 8444413984746 ;MT ;CUIABA ;RESIDENCIAL SANTA INES ; RUA B, N. SN, Apto 303, BLOCO 40 ;65.607,95;110.000,00;40.36;Apartamento, 46.85 de área total, 46.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413984746
