
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444404340572 ;RN ;CANGUARETAMA ;LAGOA DE SAO JOAO ;RUA OCEANIA PROJETADA 7, N. SN, LT 06 QD A ;27.598,93;83.000,00;66.75;Casa, 0.00 de área total, 128.00 de área privativa, 231.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404340572
 8444410494225 ;RN ;CANGUARETAMA ;LAGOA DE SAO JOAO ;RUA PROJETADA 7, N. SN, LT 10. QD E ;36.765,39;82.000,00;55.17;Casa, 0.00 de área total, 63.00 de área privativa, 231.04 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410494225
 8444403771090 ;RN ;CANGUARETAMA ;LAGOA DE SAO JOAO ;RUA RUA OCEANIA ANTIGA RUA PROJETADA 07, N. SN, LT 28 QD D ;45.060,57;98.000,00;54.02;Casa, 0.00 de área total, 70.00 de área privativa, 231.04 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403771090
 8444403153388 ;RN ;CANGUARETAMA ;CENTRO ;RUA PROJETADA 07, N. S/N, QD A, LT 02 ;40.702,08;88.221,02;53.87;Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403153388
 8444411323327 ;RN ;CANGUARETAMA ;LOT ANTILHAS ;RUA OCEANIA PROJETADA 07, N. SN, LT 17  QD A ;58.340,80;122.000,00;52.18;Casa, 0.00 de área total, 80.00 de área privativa, 231.04 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411323327
 8444408935619 ;RN ;CANGUARETAMA ;LAGOA DE SAO JOAO ;RUA PROJETADA 7, LT 06, QD E ;35.153,74;72.000,00;51.18;Casa, 0.00 de área total, 64.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408935619
 8444409257550 ;RN ;CANGUARETAMA ;LAGOA DE SAO JOAO ;RUA OCEANIA PROJETADA 7, LT 03, QD B ;32.443,44;66.448,91;51.18;Casa, 0.00 de área total, 63.00 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409257550
 8444412748569 ;RN ;CANGUARETAMA ;LOT ANTILHAS ;RUA OCEANIA - PROJETADA 07, N. SN, LT 04 ;48.524,82;95.000,00;48.93;Casa, 0.00 de área total, 63.00 de área privativa, 231.04 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412748569
 8444412855144 ;RN ;CANGUARETAMA ;BAIRRO LAGOA DE SAO ; RUA OCEANIA PROJETADA, N. 07, LT 10, QD B ;46.052,91;86.000,00;46.46;Casa, 0.00 de área total, 64.00 de área privativa, 231.04 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412855144
 8444403163952 ;RN ;CANGUARETAMA ;LAGOA DE SAO JOAO ; RUA PROJETADA 7, N. SN, LOTE 03 QUADRA A ;95.000,00;95.000,00;0.00;Casa, 64.00 de área total, 64.00 de área privativa, 231.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403163952
 8444411006585 ;RN ;CARAUBAS ;LEANDRO BEZERRA ; RUA ANTONIO GOMES DE MELO, N. 158, ;66.732,26;128.000,00;47.87;Casa, 0.00 de área total, 79.80 de área privativa, 134.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411006585
 8444410800091 ;RN ;CARAUBAS ;CONJ GUIDO GURGEL ; RUA JOSE ERIBERTO SOARES, N. 49, ;81.203,72;146.000,00;44.39;Casa, 87.94 de área total, 87.94 de área privativa, 105.35 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410800091
 8444403771880 ;RN ;CARAUBAS ;LEANDRO BEZERRA ; RUA HUGOLINO DOLIVEIRA, N. 275, ;96.809,49;165.000,00;41.33;Casa, 103.60 de área total, 103.60 de área privativa, 133.43 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403771880
 8444410712095 ;RN ;CARNAUBAIS ;CASINHAS ;RUA VEREADOR GIANNY MARA PEREIRA WANDERLEY, N. SN, LT 86 ;19.701,65;79.000,00;75.07;Casa, 0.00 de área total, 45.30 de área privativa, 291.90 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410712095
 8444403248044 ;RN ;CARNAUBAIS ;PACHECO/CASINHAS ;RUA JOEL SIQUEIRA SOBRINHO, N. SN, LT 10-A ;44.452,32;92.000,00;51.69;Casa, 0.00 de área total, 70.00 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403248044
 8444410992489 ;RN ;CARNAUBAIS ;CASINHAS ; RUA VEREADOR MELKZEDEQUE MARCELINO DE ANDRADE, N. 154A, ;31.014,16;60.500,00;48.74;Casa, 0.00 de área total, 45.30 de área privativa, 291.90 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410992489
 8444403980160 ;RN ;CARNAUBAIS ;CENTRO ; RUA SEVERINO  FERREIRA DE LIMA, N. 484, Apto 0, CASA ;44.224,80;84.000,00;47.36;Casa, 0.00 de área total, 64.26 de área privativa, 204.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403980160
 8444406403091 ;RN ;CARNAUBAIS ;PACHECO ;RUA LOURIVAL FONSECA, N. SN, LT 42 ;59.999,74;105.000,00;42.86;Casa, 52.00 de área total, 52.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406403091
 8444408778831 ;RN ;CARNAUBAIS ;JOAO TEIXEIRA FILHO ; RUA RIVADÁVIA ALVES CABRAL, N. 309, ;58.856,89;103.000,00;42.86;Casa, 66.42 de área total, 66.42 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408778831
 8444402900597 ;RN ;CARNAUBAIS ;BAIRRO PACHECO ; RUA LOURIVAL FONSECA, N. 77, ;47.634,67;82.000,00;41.91;Casa, 52.00 de área total, 52.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402900597
 8444409361640 ;RN ;CARNAUBAIS ;CASINHAS CARNAUBAIS ; VEREADOR GIANNY MARA PEREIRA WANDERLEI, N. 0, 00, 1A ;31.369,17;54.000,00;41.91;Terreno, 45.50 de área total, 0.00 de área privativa, 220.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409361640
 8444409410030 ;RN ;CARNAUBAIS ;CASINHAS ; VER. GIANNY MARA PEREIRA VANDERLEY, N. 0, LT 20, ;36.016,46;62.000,00;41.91;Casa, 45.30 de área total, 45.30 de área privativa, 291.90 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409410030
 8444410909875 ;RN ;CARNAUBAIS ;CASINHAS ; RUA VER. MELKZEDEQUE MARCELINO DE ANDRADE, N. 159, ;11.618,21;20.000,00;41.91;Terreno, 0.00 de área total, 0.00 de área privativa, 291.90 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410909875
