
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 10274832 ;MA ;CHAPADINHA ;PARQUE MOISÉS AMORIM ;AVENIDA PRINCIPAL, N. 00 ;80.369,63;133.000,00;39.58;Terreno, 0.00 de área total, 0.00 de área privativa, 500.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10274832
 10274833 ;MA ;CHAPADINHA ;PARQUE MOISÉS AMORIM ;AVENIDA PRINCIPAL, N. 00 ;77.348,21;128.000,00;39.58;Terreno, 0.00 de área total, 0.00 de área privativa, 500.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10274833
 1444416787404 ;MA ;CHAPADINHA ;BOA VISTA ; RUA 03, N. 14, QD 01 ;127.458,22;202.500,00;37.06;Casa, 192.52 de área total, 192.52 de área privativa, 1184.40 de área do terreno,  3 qto(s), a.serv, WC, 3 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416787404
 8444402609051 ;MA ;COROATA ;AMERICANOS ; RUA GONÇALVES DIAS, N. 716, ;67.397,26;113.000,00;40.36;Casa, 103.80 de área total, 103.80 de área privativa, 149.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402609051
 8444432337114 ;MA ;CURURUPU ;AREIA BRANCA ;RUA PAU BRASIL, N. 25, LT 25 ;77.526,28;150.000,00;48.32;Casa, 0.00 de área total, 60.00 de área privativa, 131.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432337114
 8444420091484 ;MA ;CURURUPU ;AREIA BRANCA ; TRAVESSA CASTELO BRANCO, N. 07, LT 07 ;97.778,11;165.000,00;40.75;Casa, 70.00 de área total, 70.00 de área privativa, 192.44 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420091484
 8444431292826 ;MA ;CURURUPU ;AREIA BRANCA ; RUA ÉBANO, N. SN, QD 15 LT 01 ;107.555,92;181.500,00;40.75;Casa, 65.45 de área total, 65.45 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431292826
 8444433223023 ;MA ;CURURUPU ;CENTRO ;RUA EBANO, N. SN, LT 16 QD 13 ;160.000,00;160.000,00;0.00;Casa, 65.45 de área total, 65.45 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433223023
 1444420056990 ;MA ;GRAJAU ;CENTRO ; RUA DA MADEIRA, N. 22, QD 61 LOTES 22 E 23 ;58.183,71;98.812,50;41.12;Terreno, 0.00 de área total, 0.00 de área privativa, 500.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420056990
 1444403202550 ;MA ;GRAJAU ;EXTREMA ; RUA DA CANGALHA, N. 0, QD 07 LT 02 ;117.001,38;190.652,96;38.64;Casa, 101.87 de área total, 52.97 de área privativa, 250.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403202550
 1555532119430 ;MA ;GRAJAU ;EXTREMA ;LT 1, QD 4, N. S/N, CASA 1 ;250.000,00;250.000,00;0.00;Casa, 0.00 de área total, 90.00 de área privativa, 236.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555532119430
 8444404449086 ;MA ;HUMBERTO DE CAMPOS ;CENTRO ;RUA DA CEMAR, N. 126, LT 01 ;59.788,83;99.000,00;39.61;Casa, 93.51 de área total, 93.51 de área privativa, 357.50 de área do terreno,  3 qto(s), WC, 3 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404449086
 1444407047746 ;MA ;HUMBERTO DE CAMPOS ;CENTRO ; RUA 03, N. 10, LT 10 QD 08 ;91.097,33;149.224,22;38.96;Casa, 66.34 de área total, 66.34 de área privativa, 420.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407047746
 8444407351389 ;MA ;HUMBERTO DE CAMPOS ;CENTRO ; RUA IRINEU SANTOS, N. SN, ;89.739,50;147.000,00;38.96;Casa, 63.00 de área total, 63.00 de área privativa, 304.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407351389
 1444407328907 ;MA ;HUMBERTO DE CAMPOS ;CENTRO ; RUA CORONEL JOAQUIM RODRIGUES, N. 897, ;111.168,79;180.000,00;38.24;Casa, 79.40 de área total, 59.50 de área privativa, 590.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407328907
 1152100006056 ;MA ;HUMBERTO DE CAMPOS ;CENTRO ;RUA DA FAZENDA, N. 66, ;125.896,77;125.896,77;0.00;Casa, 0.00 de área total, 97.05 de área privativa, 0.00 de área do terreno,  4 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1152100006056
 8555514260486 ;MA ;ICATU ;CENTRO ;AVENIDA JOAQUIM ITAPARY, N. 106, . ;64.687,60;128.000,00;49.47;Casa, 0.00 de área total, 114.86 de área privativa, 135.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555514260486
