
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 8787710282110 ;CE ;CAUCAIA ;PAUMIRIM ;RUA NORMA GUILHON MITOSO, N. 100, Apto 404, BLOCO 02 ;86.648,52;148.000,00;41.46;Apartamento, 47.45 de área total, 42.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710282110
 8104800008009 ;CE ;CAUCAIA ;ICARAI ;RUA GEORGE CORREIA NUNES, N. S/N, Apto 401,  QD 02  LT 30 LOT PLANALTO ICARAI ET I ;93.951,41;159.000,00;40.92;Apartamento, 0.00 de área total, 70.45 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8104800008009
 8444410136272 ;CE ;CAUCAIA ;PARQUE POTIRA ;RUA VERA CRUZ, N. 2223, Apto 102, TIPO B ;108.444,81;183.000,00;40.75;Apartamento, 65.32 de área total, 59.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410136272
 8787714530690 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 405, BL 08 TIPO 2Q ;106.667,03;180.000,00;40.75;Apartamento, 59.49 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714530690
 8787714794892 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 405, BL 11 TIPO 20 ;106.667,03;180.000,00;40.75;Apartamento, 59.49 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714794892
 8787716908895 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 301, BL 10 PAV 02 ;103.704,06;175.000,00;40.75;Apartamento, 59.48 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716908895
 8555536572030 ;CE ;CAUCAIA ;PADRE ROMUALDO ;TRAVESSA 15 DE NOVEMBRO, N. 10, Apto 102, BL A TÉRREO ;94.815,14;160.000,00;40.75;Apartamento, 59.41 de área total, 54.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536572030
 8787718245141 ;CE ;CAUCAIA ;CIGANA ;RUA L, N. 50, Apto 404, BL C VG 8 ;94.815,14;160.000,00;40.75;Apartamento, 59.04 de área total, 41.49 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718245141
 8787718259770 ;CE ;CAUCAIA ;CIGANA ;RUA L, N. SN, Apto 202, BL F TIPO A VG 68 ;94.815,14;160.000,00;40.75;Apartamento, 59.04 de área total, 41.49 de área privativa, 0.00 de área do terreno, a.serv, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718259770
 8444423377206 ;CE ;CAUCAIA ;JARDIM ICARAI ;RUA SABINO XAVIER, N. 333, Apto 204, ;108.444,81;183.000,00;40.75;Apartamento, 56.16 de área total, 52.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423377206
 1444402708558 ;CE ;CAUCAIA ;PACHECO ;RUA PASTOR PEDRO QUEIROZ, N. 438, LT 03 QD 99 ANTIGA RUA H ;202.413,66;340.000,00;40.47;Casa, 0.00 de área total, 191.00 de área privativa, 1000.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, 5 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402708558
 8787714538349 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 504, BL 05 ;112.420,91;186.000,00;39.56;Apartamento, 64.51 de área total, 47.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714538349
 8787714863576 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 101, BL 05 TIPO 2Q ;120.882,70;200.000,00;39.56;Apartamento, 0.00 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714863576
 8787715229285 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 304, BL 01 ;111.816,50;185.000,00;39.56;Apartamento, 64.51 de área total, 47.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715229285
 8787716722171 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 406, BL 08 ;112.420,91;186.000,00;39.56;Apartamento, 64.51 de área total, 47.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716722171
 8787713949736 ;CE ;CAUCAIA ;MARECHAL RONDON (JUREMA) ;RUA IDEALISTA, N. 355, Apto 201, PAV 02 BL 21 ;113.025,32;187.000,00;39.56;Apartamento, 84.49 de área total, 42.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713949736
 8444432420550 ;CE ;CAUCAIA ;MESTRE ANTONIO ;RUA ANTONIO ATANAZIO, N. 341, QD 115 ;126.020,21;208.500,00;39.56;Casa, 68.07 de área total, 68.07 de área privativa, 274.32 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432420550
 8444428484167 ;CE ;CAUCAIA ;PAUMIRIM ;RUA FRANCISCO COSTA GADELHA, N. 170, ;132.970,97;220.000,00;39.56;Casa, 0.00 de área total, 76.21 de área privativa, 150.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428484167
 8444405423919 ;CE ;CAUCAIA ;CAPUAN ;RUA GOV PLACIDO ADERALDO CASTELO, N. 104, Apto 103, ;94.332,90;154.524,33;38.96;Apartamento, 64.44 de área total, 57.33 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444405423919
 8555520722208 ;CE ;CAUCAIA ;ICARAI ;AVENIDA CENTRAL, N. SN, Apto 101, LT 17/18 ;90.349,97;148.000,00;38.96;Apartamento, 58.06 de área total, 58.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555520722208
 1444414606640 ;CE ;CAUCAIA ;PAUMIRIM ;RUA 1, N. 45, Apto 101H, BL 3 ;88.518,56;145.000,00;38.96;Apartamento, 60.13 de área total, 54.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414606640
 8444431045373 ;CE ;CAUCAIA ;ICARAI ;AVENIDA CENTRAL, N. 1003, ;452.493,15;710.000,00;36.27;Casa, 251.00 de área total, 251.00 de área privativa, 577.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431045373
 8787716745821 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 302, BL 09 ;148.000,00;148.000,00;0.00;Apartamento, 44.04 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716745821
 1787701321011 ;CE ;CAUCAIA ;CIGANA ;RUA L, N. S/N, Apto 402, BL B  3 PAV ;230.000,00;230.000,00;0.00;Apartamento, 95.86 de área total, 74.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701321011
 8787710670242 ;CE ;CAUCAIA ;MARECHAL RONDON (JUREMA) ;RUA IDEALISTA, N. 355, Apto 403, BL 11 ;235.000,00;235.000,00;0.00;Apartamento, 84.49 de área total, 42.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710670242
 8444419845110 ;CE ;CAUCAIA ;TABAPUA BRASILIA II (JUREMA) ;RUA BUENOS AYRES, N. 1041, Apto 104, ;180.000,00;180.000,00;0.00;Apartamento, 50.57 de área total, 47.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419845110
 8787716926451 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 303, BL 05 ;184.236,32;182.000,00;0.00;Apartamento, 59.49 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716926451
 8787715107864 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 108, BL 03 ;184.236,32;180.000,00;0.00;Apartamento, 0.00 de área total, 44.04 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715107864
 8787714375784 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 304, BL 08 ;184.236,31;176.000,00;0.00;Apartamento, 64.51 de área total, 47.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714375784
 8787715557762 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 408, BL 11 ;178.655,73;168.000,00;0.00;Apartamento, 59.48 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715557762
 8787714740296 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 403, BL 7 ;192.913,85;170.000,00;0.00;Apartamento, 59.48 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714740296
 8787714420976 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 308, BL 07 ;193.917,20;170.000,00;0.00;Apartamento, 59.48 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714420976
 8787714370405 ;CE ;CAUCAIA ;ITAMBE ;RUA QUINZE DE NOVEMBRO, N. 941, Apto 103, BL 04 ;184.236,32;148.000,00;0.00;Apartamento, 44.04 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714370405
 8787714372300 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 102, BL 01 ;184.236,31;148.000,00;0.00;Apartamento, 44.04 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714372300
 8787714890417 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 402, BL 01 ;184.236,31;148.000,00;0.00;Apartamento, 44.04 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714890417
 8787715691370 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 108, BL 08 ;184.236,31;148.000,00;0.00;Apartamento, 0.00 de área total, 44.04 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715691370
 8444403177953 ;CE ;CAUCAIA ;NOVA METROPOLE (JUREMA) ;RUA 319, N. 155, CS 155 TP C1 ;190.409,20;132.000,00;0.00;Casa, 38.25 de área total, 38.25 de área privativa, 160.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403177953
 8787712587652 ;CE ;CAUCAIA ;CIGANA ;RUA L, N. S/N, Apto 403, BL C ;164.757,52;110.000,00;0.00;Apartamento, 0.00 de área total, 41.49 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712587652
 8787715051796 ;CE ;CAUCAIA ;ITAMBE ;RUA 15 DE NOVEMBRO, N. 941, Apto 105, BL 11 ;192.913,84;115.000,00;0.00;Apartamento, 59.48 de área total, 44.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715051796
 8444409609375 ;CE ;CRATEUS ;IPASE ;RUA BRASILIANA MARIA CHAVES, N. 195 ;16.616,79;122.000,00;86.38;Casa, 0.00 de área total, 121.20 de área privativa, 148.80 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409609375
 8444410629589 ;CE ;CRATEUS ;IPASE ;RUA BRASILIANA MARIA CHAVES, N. 207 ;28.629,63;177.000,00;83.83;Casa, 0.00 de área total, 117.16 de área privativa, 143.84 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410629589
 8444409544419 ;CE ;CRATEUS ;IPASE ;R  BRASILIANA MARIA CHAVES, N. 213 ;26.585,02;72.000,00;63.08;Casa, 0.00 de área total, 119.18 de área privativa, 146.32 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409544419
 8444435089901 ;CE ;CRATEUS ;BOM RETIRO ;RUA ALCIDES XIMENES MACHADO, N. 352, QD 02 LT03 ;94.815,14;160.000,00;40.75;Casa, 73.22 de área total, 73.22 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435089901
