
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444410924416 ;SC ;ABELARDO LUZ ;CENTRO ; RUA PREFEITO MAURICIO RODRIGUES DA COSTA, N. 521, LT 21, QD 03 ;320.000,00;320.000,00;0.00;Casa, 88.18 de área total, 88.18 de área privativa, 384.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410924416
 10203835 ;SC ;AGROLANDIA ;CENTRO ;RUA RICARDO HOBUS, N. 00, LT 01-E ;196.460,32;330.000,00;40.47;Terreno, 0.00 de área total, 0.00 de área privativa, 2018.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10203835
 10203836 ;SC ;AGROLANDIA ;CENTRO ;RUA RICARDO HOBUS, N. 00, LT 01-D ;267.900,44;450.000,00;40.47;Terreno, 0.00 de área total, 0.00 de área privativa, 2000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10203836
 8444420114506 ;SC ;ARAQUARI ;ITINGA ; R OSWALDO BARBOSA FERREIRA, N. 54, Apto 101-, BL A ;111.514,29;205.000,00;45.61;Apartamento, 0.00 de área total, 49.46 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420114506
 8444416200800 ;SC ;ARAQUARI ;ITINGA ; SAO BENTO DO SUL, N. 668, CS 004 ;131.490,15;229.000,00;42.59;Casa, 45.51 de área total, 44.46 de área privativa, 81.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416200800
 8444429283181 ;SC ;ARAQUARI ;ITINGA ;RUA VENDOLINO KUHNEN, N. 371, Apto 301, VG 06 ;121.913,98;201.706,25;39.56;Apartamento, 58.19 de área total, 40.77 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429283181
 8787708530323 ;SC ;ARAQUARI ;ITINGA ; RUA DAS CARPAS, N. 594, CS 69 ;129.948,90;215.000,00;39.56;Casa, 51.75 de área total, 50.01 de área privativa, 69.90 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708530323
 8787711188177 ;SC ;ARAQUARI ;Porto Grande ; RUA JOSE JULHO MOREIRA, N. 3900, CS 02 ;183.691,35;300.000,00;38.77;Casa, 50.88 de área total, 50.01 de área privativa, 69.90 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711188177
 8444408681137 ;SC ;ARARANGUA ;MORRO DOS CONVENTOS ;R JOSE JOAO DE MEDEIROS, N. 120, ;190.000,00;190.000,00;0.00;Casa, 69.35 de área total, 58.02 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408681137
 8444429307781 ;SC ;ARARANGUA ;CAVERAZINHO ;RUA 05, N. SN, LT 04 QD D ;176.444,78;105.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429307781
 10282055 ;SC ;BALNEARIO CAMBORIU ;CENTRO ;RUA 1451, N. 158, Apto 901 ;2.047.000,00;2.047.000,00;0.00;Apartamento, 0.00 de área total, 107.64 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10282055
 1444415779173 ;SC ;BALNEARIO RINCAO ;LAGOA DOS FREITAS ;RUA COPACABANA, N. 1128, LT 03 QD 25 ;61.432,90;103.000,00;40.36;Terreno, 0.00 de área total, 0.00 de área privativa, 312.50 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415779173
 8555530365386 ;SC ;BARRA VELHA ;SÃO CRISTÓVÃO ; RUA FRANCISCO DE PAULA ANTUNES CORREA, N. 30, Apto 304, BL 02 ;260.000,00;256.000,00;0.00;Apartamento, 59.24 de área total, 49.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530365386
 8555514555176 ;SC ;BIGUACU ;BOM VIVER ;RUA AMARO DAMASIO, N. 110, Apto 43, BL 10 ;141.000,00;141.000,00;0.00;Apartamento, 0.00 de área total, 41.65 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555514555176
 8787708312431 ;SC ;BLUMENAU ;ITOUPAVA CENTRAL ;RUA RUDOLFO WALTER, N. 1445, Apto 203, BL 04 VAGA 27 ;105.481,84;178.000,00;40.75;Apartamento, 47.79 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708312431
 8787708262566 ;SC ;BLUMENAU ;ITOUPAVA CENTRAL ;RUA RUDOLFO WALTER, N. 1445, Apto 404, 4ºPAV VL 9 VG 75 ;131.762,14;218.000,00;39.56;Apartamento, 47.79 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708262566
 8787710247196 ;SC ;BLUMENAU ;ITOUPAVA CENTRAL ;RUA RUDOLFO WALTER, N. 1445, Apto 404, BL 3  4ºPAV VG277 ;120.882,70;200.000,00;39.56;Apartamento, 47.79 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710247196
 8787711902210 ;SC ;BLUMENAU ;ITOUPAVA CENTRAL ;RUA RUDOLFO WALTER, N. 1449, Apto 102, BL 19 TÉRREO VG 313 ;123.904,77;205.000,00;39.56;Apartamento, 48.35 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711902210
 8787714499882 ;SC ;BLUMENAU ;ITOUPAVA CENTRAL ;RUA RUDOLFO WALTER, N. 1449, Apto 201, 2ºPAV BL 31 VG 375 ;116.651,81;193.000,00;39.56;Apartamento, 54.31 de área total, 43.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714499882
 8787715013878 ;SC ;BLUMENAU ;ITOUPAVA CENTRAL ;RUA RUDOLFO WALTER, N. 1449, Apto 304, BL 24 VG 404 ;126.926,84;210.000,00;39.56;Apartamento, 59.38 de área total, 38.40 de área privativa, 0.00 de área do terreno, a.serv, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715013878
 8787709148635 ;SC ;BLUMENAU ;PROGRESSO ;RUA JOAO DEOLA, N. 150, Apto 201, BL 15, VAGA 199 ;150.014,60;245.000,00;38.77;Apartamento, 54.10 de área total, 43.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709148635
 8444406296090 ;SC ;BLUMENAU ;ITOUPAVA NORTE ;RUA ALBERT MARTIN, N. 269, CASA 2 ;248.552,58;390.000,00;36.27;Casa, 66.87 de área total, 66.16 de área privativa, 173.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406296090
